 , C0, C1, C2, C3, C4, C5, C6
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted
1069.993248, 0.02572785, 0.0108699, 0.0001184606, 0.01749078, 0.06000068, 0.005428047, 0.001903723
1070.09321, 0.02762802, 0.0118014, 0.0001113752, 0.01918308, 0.06784501, 0.005154685, 0.001776342
1070.193172, 0.02645009, 0.01106055, 0.0001047135, 0.01830471, 0.06439508, 0.00489509, 0.001657484
1070.293134, 0.02981086, 0.01036621, 0.007106377, 0.01746655, 0.06112058, 0.006295701, 0.001546579
1070.393096, 0.02853986, 0.009715462, 0.01057637, 0.01666677, 0.05801259, 0.007119054, 0.001443095
1070.493058, 0.02732305, 0.009105563, 0.009943766, 0.01590361, 0.05506264, 0.01030286, 0.001346535
1070.59302, 0.02615811, 0.008533951, 0.009349002, 0.0151754, 0.05226269, 0.009783993, 0.001256436
1070.692982, 0.02504285, 0.007998222, 0.008789812, 0.01448053, 0.04960513, 0.01033873, 0.001172366
1070.792944, 0.02554067, 0.009676003, 0.01327857, 0.01739623, 0.06318338, 0.01279356, 0.001093921
1070.892906, 0.02445173, 0.00906858, 0.01248434, 0.01931127, 0.0599705, 0.01485593, 0.001020725
1070.992868, 0.02340922, 0.009628604, 0.01173762, 0.01842702, 0.06814694, 0.01410777, 0.0009524264
1071.09283, 0.02241115, 0.009024157, 0.01103556, 0.01758326, 0.06468166, 0.01339729, 0.000888698
1071.192792, 0.02145564, 0.008457655, 0.0103755, 0.01677814, 0.06139258, 0.01272259, 0.0008292337
1071.292754, 0.02206228, 0.01388954, 0.01900036, 0.01999801, 0.05827076, 0.01208187, 0.0007737483
1071.392716, 0.02479351, 0.01560165, 0.0178639, 0.01908232, 0.05530768, 0.01147342, 0.0007219756
1071.492678, 0.02510739, 0.01462224, 0.01679541, 0.01820856, 0.05249528, 0.0108956, 0.000673667
1071.59264, 0.02403692, 0.01370431, 0.01579083, 0.0173748, 0.04982588, 0.01034689, 0.0006285908
1071.692602, 0.0230121, 0.01284401, 0.01484634, 0.01657922, 0.04729223, 0.009825812, 0.0005865308
1071.792564, 0.02215983, 0.01203771, 0.01395834, 0.01582007, 0.04488741, 0.009330974, 0.000547285
1071.892526, 0.02121503, 0.01128203, 0.01312345, 0.01509568, 0.04260488, 0.008861057, 0.0005106653
1071.992488, 0.02031052, 0.01057379, 0.0123385, 0.01440447, 0.04043842, 0.008414805, 0.0004764959
1072.09245, 0.01944457, 0.009910006, 0.0116005, 0.0137449, 0.03838212, 0.007991027, 0.0004446127
1072.192412, 0.01861554, 0.009287894, 0.01090665, 0.01311553, 0.03643038, 0.007588591, 0.000414863
1072.292374, 0.01782186, 0.008704836, 0.01025429, 0.01251498, 0.03457789, 0.007206422, 0.0003871038
1072.392336, 0.01706201, 0.008158379, 0.009640953, 0.01194193, 0.0328196, 0.0068435, 0.0003612021
1072.492298, 0.01870528, 0.007646228, 0.009064301, 0.01139512, 0.03115072, 0.006498855, 0.0003370334
1072.59226, 0.02248784, 0.007166227, 0.008522141, 0.01087334, 0.0295667, 0.006171566, 0.000314482
1072.692222, 0.02227873, 0.006716359, 0.008012408, 0.01037546, 0.02806323, 0.00586076, 0.0002934395
1072.792184, 0.0241119, 0.008814082, 0.007533164, 0.01696684, 0.02663621, 0.005565606, 0.000273805
1072.892146, 0.02308388, 0.008260768, 0.007082585, 0.01618994, 0.02528175, 0.005285317, 0.0002554842
1072.992108, 0.02209969, 0.01649213, 0.006658956, 0.0203639, 0.02399617, 0.005019143, 0.0002383894
1073.09207, 0.02275198, 0.01545682, 0.006260666, 0.01943145, 0.02277596, 0.004766374, 0.0002224383
1073.192032, 0.02178194, 0.0144865, 0.005886198, 0.0185417, 0.0216178, 0.004526335, 0.0002075546
1073.291994, 0.03010823, 0.01576714, 0.005534129, 0.01769269, 0.02051853, 0.004298384, 0.0001936668
1073.391956, 0.02882455, 0.01477734, 0.005203118, 0.01688256, 0.01947516, 0.004081913, 0.0001807082
1073.491918, 0.0316107, 0.01863693, 0.004891905, 0.01610952, 0.01848485, 0.003876344, 0.0001686168
1073.59188, 0.03242777, 0.01746697, 0.004599307, 0.01537188, 0.01754489, 0.003681128, 0.0001573343
1073.691842, 0.03104519, 0.01637046, 0.00432421, 0.01466801, 0.01665273, 0.003495743, 0.0001468068
1073.791804, 0.03565041, 0.01534279, 0.004065567, 0.01399637, 0.01580594, 0.003319693, 0.0001369838
1073.891766, 0.03413043, 0.01437963, 0.003822394, 0.01335549, 0.0150022, 0.00315251, 0.000127818
1073.991728, 0.03267526, 0.01347693, 0.003593767, 0.01274396, 0.01423934, 0.002993747, 0.0001192654
1074.09169, 0.03199684, 0.0126309, 0.003378814, 0.01216042, 0.01351526, 0.002842979, 0.0001112852
1074.191652, 0.03287613, 0.01183798, 0.003176718, 0.01160361, 0.01282801, 0.002699804, 0.0001038389
1074.291614, 0.03441395, 0.01109484, 0.002986709, 0.01107229, 0.0121757, 0.002563839, 9.689089e-05
1074.391576, 0.03294669, 0.01039835, 0.002808066, 0.01056529, 0.01155657, 0.002434721, 9.040777e-05
1074.491538, 0.031542, 0.009745578, 0.002640108, 0.01008152, 0.01096891, 0.002312107, 8.435843e-05
1074.5915, 0.03214427, 0.009133789, 0.002482196, 0.009619894, 0.01041114, 0.002195667, 7.871387e-05
1074.691462, 0.03077378, 0.008560405, 0.002333729, 0.009179407, 0.009881735, 0.002085091, 7.344699e-05
1074.791424, 0.03356699, 0.008023016, 0.002194142, 0.008759089, 0.009379247, 0.001980084, 6.853254e-05
1074.891386, 0.03213585, 0.007519362, 0.002062905, 0.008358018, 0.008902311, 0.001880365, 0.0007670079
1074.991348, 0.03097984, 0.007047325, 0.001939517, 0.007975311, 0.008449627, 0.001785668, 0.0007156862
1075.09131, 0.029659, 0.006604922, 0.001823509, 0.007610128, 0.008019962, 0.00169574, 0.0007789668
1075.191272, 0.02839448, 0.00619029, 0.00171444, 0.007261667, 0.007612146, 0.001610341, 0.0007268449
1075.291234, 0.02718386, 0.005801687, 0.001611895, 0.006929161, 0.007225067, 0.001529242, 0.0006782105
1075.391196, 0.02602487, 0.00543748, 0.001515483, 0.00661188, 0.006857672, 0.001452228, 0.0006328304
1075.491158, 0.02491528, 0.005096136, 0.001424838, 0.006309128, 0.006508958, 0.001379093, 0.0005904866
1075.59112, 0.02385301, 0.00477622, 0.001339614, 0.006020238, 0.006177977, 0.00130964, 0.0005509762
1075.691082, 0.02283602, 0.004476387, 0.001259488, 0.005744576, 0.005863826, 0.001243685, 0.0005141095
1075.791044, 0.0218624, 0.004195377, 0.001184155, 0.005481537, 0.005565649, 0.001181052, 0.0004797096
1075.891006, 0.02208487, 0.003932007, 0.001113327, 0.005230542, 0.005282635, 0.001121573, 0.0007210653
1075.990968, 0.02169884, 0.003685171, 0.001046736, 0.00499104, 0.005014013, 0.00106509, 0.0006728176
1076.09093, 0.02559841, 0.00345383, 0.000984128, 0.004762504, 0.004759049, 0.001011451, 0.0006277983
1076.190892, 0.02450701, 0.003237012, 0.0009252646, 0.004544433, 0.00451705, 0.0009605131, 0.0005857913
1076.290854, 0.03293079, 0.003033805, 0.000869922, 0.004336347, 0.004287358, 0.0009121408, 0.000546595
1076.390816, 0.03700941, 0.002843354, 0.0008178896, 0.004137789, 0.004069345, 0.0008662044, 0.0005100215
1076.490778, 0.03902764, 0.002664859, 0.0007689694, 0.003948323, 0.003862418, 0.0008225815, 0.0004758951
1076.59074, 0.04070618, 0.00249757, 0.0007229752, 0.003767533, 0.003666014, 0.0007811555, 0.0004440522
1076.690702, 0.03897065, 0.002340782, 0.0006797321, 0.00359502, 0.003479596, 0.0007418158, 0.0004143399
1076.790664, 0.04039093, 0.006908215, 0.01021308, 0.01439853, 0.01683769, 0.004403785, 0.0003866158
1076.890626, 0.04514926, 0.01424252, 0.02327943, 0.02584348, 0.02874275, 0.006666152, 0.0003607467
1076.990588, 0.04951498, 0.0147323, 0.02188702, 0.02584355, 0.04738227, 0.006330438, 0.0003366085
1077.09055, 0.04740388, 0.01380746, 0.0205779, 0.02466019, 0.05082739, 0.006011631, 0.0003140855
1077.190512, 0.04538279, 0.01294068, 0.01934708, 0.02353102, 0.05481513, 0.00570888, 0.0002930695
1077.290474, 0.04344787, 0.01212831, 0.01818988, 0.02549496, 0.05507572, 0.005421375, 0.0002734598
1077.390436, 0.04159545, 0.01136695, 0.01710189, 0.02432757, 0.05227511, 0.005148349, 0.0002551622
1077.490398, 0.03982201, 0.01533292, 0.01607898, 0.02321363, 0.06114114, 0.004889073, 0.0002380888
1077.59036, 0.03812418, 0.01437038, 0.01511725, 0.0221507, 0.0580321, 0.004642855, 0.0002221579
1077.690322, 0.03649873, 0.01346826, 0.01421305, 0.02113643, 0.05979517, 0.004409036, 0.000207293
1077.790284, 0.03494259, 0.01262278, 0.01336293, 0.02016861, 0.05675458, 0.004186993, 0.0001934227
1077.890246, 0.03390632, 0.01563603, 0.01256365, 0.01924511, 0.06252539, 0.005614352, 0.0001804804
1077.990208, 0.0324607, 0.01465446, 0.01181219, 0.0199516, 0.06477688, 0.005331608, 0.0001684042
1078.09017, 0.03107673, 0.01373451, 0.01110567, 0.01903803, 0.07356115, 0.005063103, 0.000157136
1078.190132, 0.02975175, 0.01287231, 0.01044141, 0.02117006, 0.10304, 0.00480812, 0.0001466218
1078.290094, 0.02848327, 0.01206424, 0.009816878, 0.02020071, 0.1172803, 0.005849543, 0.0001368111
1078.390056, 0.02726888, 0.01130689, 0.009229704, 0.01927573, 0.1311225, 0.006298851, 0.0001276568
1078.490018, 0.02610625, 0.01059709, 0.00867765, 0.01839311, 0.1244549, 0.005981635, 0.0001191151
1078.58998, 0.0249932, 0.009931843, 0.008158617, 0.0175509, 0.1181264, 0.005680394, 0.0001111449
1078.689942, 0.0239276, 0.00930836, 0.007670627, 0.01674726, 0.1121196, 0.005394324, 0.000103708
1078.789904, 0.02290744, 0.008724017, 0.007211826, 0.01744783, 0.1164779, 0.007085406, 9.676874e-05
1078.889866, 0.02193077, 0.008176357, 0.006780467, 0.01664891, 0.1105549, 0.006728578, 9.029379e-05
1078.989828, 0.02099574, 0.007663076, 0.006374909, 0.02025149, 0.1049332, 0.007374834, 8.425208e-05
1079.08979, 0.02010057, 0.007182018, 0.005993608, 0.02314036, 0.09959733, 0.00700343, 7.861463e-05
1079.189752, 0.01924358, 0.006731159, 0.005635114, 0.02208078, 0.0945328, 0.006650731, 7.33544e-05
1079.289714, 0.02416864, 0.006308602, 0.005298063, 0.0239756, 0.08972578, 0.006315793, 6.844613e-05
1079.389676, 0.0231382, 0.005912573, 0.004981171, 0.02287778, 0.08516321, 0.005997724, 6.386629e-05
1079.489638, 0.02400454, 0.005541404, 0.004683234, 0.02875903, 0.08083265, 0.005695673, 5.959289e-05
1079.5896, 0.02298109, 0.005193536, 0.004403117, 0.02744218, 0.0767223, 0.005408833, 5.560543e-05
1079.689562, 0.02791275, 0.004867506, 0.004139754, 0.02618562, 0.07282096, 0.005136439, 5.188478e-05
1079.789524, 0.03310033, 0.004561943, 0.003892144, 0.0249866, 0.06911801, 0.004877763, 4.841309e-05
1079.889486, 0.032984, 0.004275561, 0.003659345, 0.03499877, 0.07014254, 0.007715038, 4.517369e-05
1079.989448, 0.03475662, 0.009678126, 0.003440469, 0.03339621, 0.06657578, 0.007326501, 4.215104e-05
1080.08941, 0.03327476, 0.009070571, 0.003234685, 0.03186702, 0.06319039, 0.008924133, 3.933065e-05
1080.189372, 0.03185607, 0.008501155, 0.00304121, 0.03040786, 0.05997715, 0.008474705, 3.669897e-05
1080.289334, 0.03314044, 0.01080235, 0.008187195, 0.04175822, 0.07021389, 0.009122879, 3.424339e-05
1080.389296, 0.03350988, 0.01086255, 0.007697497, 0.04305815, 0.07294559, 0.008663442, 3.19521e-05
1080.489258, 0.03734419, 0.01018064, 0.01393215, 0.04751654, 0.1044996, 0.008227143, 2.981413e-05
1080.58922, 0.04004174, 0.0112389, 0.01309883, 0.0453408, 0.1110859, 0.007812816, 2.781922e-05
1080.689182, 0.04103776, 0.01255043, 0.01231535, 0.04326468, 0.1089598, 0.007419355, 2.595779e-05
1080.789144, 0.04163016, 0.01302409, 0.01157873, 0.04601698, 0.1128328, 0.007045709, 2.422091e-05
1080.889106, 0.04426004, 0.01395634, 0.01088618, 0.0439099, 0.107622, 0.01055295, 2.260025e-05
1080.989068, 0.04495739, 0.01308021, 0.01023505, 0.0471851, 0.106619, 0.011032, 2.108803e-05
1081.08903, 0.0436702, 0.01389559, 0.009622861, 0.04695975, 0.10676, 0.01159091, 1.9677e-05
1081.188992, 0.04382626, 0.0137346, 0.009047291, 0.0448095, 0.1013312, 0.01100719, 1.836038e-05
1081.288954, 0.04511376, 0.01390364, 0.008506148, 0.04324416, 0.1012592, 0.01045285, 1.713185e-05
1081.388916, 0.04319031, 0.01303083, 0.007997372, 0.04693634, 0.09916838, 0.009926436, 1.598553e-05
1081.488878, 0.04134887, 0.0159422, 0.007519028, 0.04739227, 0.09796178, 0.009426531, 1.491591e-05
1081.58884, 0.03958594, 0.01494141, 0.007069294, 0.04737723, 0.09721047, 0.008951802, 1.391786e-05
1081.688802, 0.03925234, 0.01400344, 0.00664646, 0.04712604, 0.09930886, 0.00850098, 1.29866e-05
1081.788764, 0.0375788, 0.01312436, 0.006248917, 0.0460925, 0.09729971, 0.01130972, 1.211764e-05
1081.888726, 0.03622095, 0.01230046, 0.005875153, 0.04829684, 0.1029903, 0.01334053, 1.130683e-05
1081.988688, 0.03562615, 0.01152829, 0.005523744, 0.05098262, 0.1043631, 0.01266869, 0.0003011835
1082.08865, 0.03416533, 0.01247356, 0.005193354, 0.04964227, 0.1157747, 0.01203068, 0.004661998
1082.188612, 0.03572999, 0.01169052, 0.004882725, 0.05106477, 0.1277196, 0.01142481, 0.004350056
1082.288574, 0.03544777, 0.01095664, 0.004590676, 0.04872656, 0.1404523, 0.01084944, 0.004058986
1082.388536, 0.03504612, 0.01385496, 0.004316095, 0.05110252, 0.1333103, 0.01030305, 0.003787393
1082.488498, 0.0393923, 0.0129852, 0.004057937, 0.0507282, 0.1265315, 0.009784183, 0.003533972
1082.58846, 0.0479322, 0.01217004, 0.003815221, 0.05083914, 0.1300857, 0.009291441, 0.003297508
1082.688422, 0.05575044, 0.01140605, 0.003587022, 0.04851126, 0.1234708, 0.008823515, 0.003076867
1082.788384, 0.05956931, 0.01069003, 0.003372473, 0.04628997, 0.1246878, 0.008379154, 0.002870989
1082.888346, 0.06337439, 0.01001895, 0.003170756, 0.04417039, 0.1278664, 0.007957172, 0.002678886
1082.988308, 0.06567347, 0.01107635, 0.002981104, 0.04632356, 0.1432734, 0.007556441, 0.002499637
1083.08827, 0.07003757, 0.01038102, 0.002802796, 0.04857131, 0.1389817, 0.01121414, 0.002332383
1083.188232, 0.06984202, 0.009729339, 0.002635153, 0.04634727, 0.1319144, 0.01183175, 0.002176319
1083.288194, 0.07784522, 0.01303506, 0.002477538, 0.04422507, 0.1252066, 0.01617399, 0.002030698
1083.388156, 0.07653062, 0.01221677, 0.00232935, 0.04220004, 0.1188398, 0.01535945, 0.001894821
1083.488118, 0.07372835, 0.01144984, 0.002190025, 0.04026773, 0.1187736, 0.01458593, 0.001768035
1083.58808, 0.07302292, 0.01073107, 0.002059033, 0.04100997, 0.1169436, 0.01385137, 0.001649733
1083.688042, 0.06990955, 0.01217679, 0.001935877, 0.04307675, 0.1179988, 0.0131538, 0.001539347
1083.788004, 0.06692892, 0.01141238, 0.001820087, 0.0411043, 0.1119986, 0.01249136, 0.001436346
1083.887966, 0.0672661, 0.01069596, 0.001711223, 0.04443864, 0.1306094, 0.01186229, 0.001340238
1083.987928, 0.06439818, 0.01002451, 0.00160887, 0.04304732, 0.1239679, 0.01126489, 0.001250561
1084.08789, 0.06813295, 0.009395205, 0.001512639, 0.04792964, 0.1243361, 0.01069758, 0.001166884
1084.187852, 0.06779964, 0.008805411, 0.001422164, 0.04717808, 0.1180135, 0.01015884, 0.001088805
1084.287814, 0.06774161, 0.008252641, 0.0013371, 0.04713385, 0.1120125, 0.009647231, 0.001015952
1084.387776, 0.06485341, 0.007734572, 0.001257125, 0.04497563, 0.1074843, 0.009161387, 0.0009479728
1084.487738, 0.06422532, 0.007249026, 0.001181933, 0.04291623, 0.1163964, 0.00870001, 0.0008845424
1084.5877, 0.07068993, 0.01316869, 0.001111238, 0.04595034, 0.120511, 0.00826187, 0.0008253562
1084.687662, 0.07631048, 0.01234201, 0.001044772, 0.04629621, 0.114383, 0.007845794, 0.0007701303
1084.787624, 0.0742278, 0.01156722, 0.0009822811, 0.04417635, 0.1085666, 0.007450672, 0.0007185996
1084.887586, 0.07106306, 0.01084108, 0.0009235282, 0.04215355, 0.103046, 0.007075449, 0.0006705169
1084.987548, 0.06803325, 0.01016052, 0.0008682894, 0.04558052, 0.1084667, 0.006719122, 0.0006256516
1085.08751, 0.06513262, 0.009522679, 0.0008163547, 0.04349343, 0.104198, 0.006380741, 0.0005837882
1085.187472, 0.06492119, 0.008924882, 0.0007675263, 0.0415019, 0.1038168, 0.0060594, 0.000544726
1085.287434, 0.06215324, 0.008364612, 0.0007216184, 0.03960156, 0.09853768, 0.005754243, 0.0005082774
1085.387396, 0.06178794, 0.007839514, 0.0006784564, 0.03778824, 0.1115915, 0.005464454, 0.0004742678
1085.487358, 0.05915358, 0.007347379, 0.0006378761, 0.03605795, 0.1105454, 0.005189259, 0.0004425337
1085.58732, 0.05663154, 0.006886139, 0.000599723, 0.03440689, 0.1135823, 0.006729805, 0.0004129231
1085.687282, 0.05421703, 0.006453854, 0.000563852, 0.03283142, 0.1078067, 0.00897888, 0.0003852937
1085.787244, 0.05190546, 0.006048705, 0.0005301264, 0.0313281, 0.1023247, 0.008526695, 0.0003595131
1085.887206, 0.04969244, 0.005668991, 0.0004984181, 0.02989361, 0.09712144, 0.008097283, 0.0003354575
1085.987168, 0.04757378, 0.005313113, 0.0004686064, 0.02852481, 0.0921828, 0.007689496, 0.0003130115
1086.08713, 0.04554545, 0.004979576, 0.0004405777, 0.02721868, 0.08749529, 0.007302245, 0.0002920674
1086.187092, 0.04415795, 0.004666978, 0.0004142256, 0.02597236, 0.09819838, 0.006934497, 0.0002725247
1086.287054, 0.04227525, 0.004374003, 0.0003894496, 0.02478311, 0.09597733, 0.006585269, 0.0002542896
1086.387016, 0.04047283, 0.00409942, 0.0003661556, 0.02364831, 0.09109686, 0.006253628, 0.0002372747
1086.486978, 0.03874725, 0.003842074, 0.0003442548, 0.02256547, 0.08646458, 0.005938689, 0.0002213982
1086.58694, 0.03709524, 0.003600883, 0.000323664, 0.02153222, 0.08206784, 0.005639611, 0.0002065841
1086.686902, 0.03551366, 0.003374834, 0.0003043048, 0.02054627, 0.07789468, 0.005355595, 0.0001927612
1086.786864, 0.03523009, 0.003162974, 0.0002861035, 0.01960548, 0.0897328, 0.005085882, 0.0001798633
1086.886826, 0.03715891, 0.002964415, 0.0002689909, 0.021283, 0.09391368, 0.004829752, 0.0001678283
1086.986788, 0.03557463, 0.002778321, 0.0002529018, 0.02514243, 0.09610685, 0.004586521, 0.0005827876
1087.08675, 0.03405789, 0.002603908, 0.0002377751, 0.02399117, 0.09121981, 0.004355539, 0.0005437923
1087.186712, 0.03260581, 0.002440445, 0.0002235531, 0.02289264, 0.1039057, 0.00413619, 0.0005074063
1087.286674, 0.03121565, 0.002287243, 0.0002101818, 0.0218444, 0.09862205, 0.003927887, 0.0004734549
1087.386636, 0.02988475, 0.002143659, 0.0001976102, 0.02084417, 0.09360711, 0.003730075, 0.003474123
1087.486598, 0.0286106, 0.002009088, 0.0001857906, 0.01988973, 0.08884717, 0.003542225, 0.003241664
1087.58656, 0.02739077, 0.001882965, 0.000174678, 0.01897899, 0.08432928, 0.003363835, 0.003024759
1087.686522, 0.02622295, 0.00176476, 0.00016423, 0.01810996, 0.08004112, 0.003194429, 0.002822367
1087.786484, 0.02510493, 0.001653975, 0.000154407, 0.01728072, 0.07597101, 0.003033554, 0.002633518
1087.886446, 0.02403456, 0.001550145, 0.0001451715, 0.01648945, 0.07210787, 0.002880782, 0.003252921
1087.986408, 0.02300984, 0.001452833, 0.0001364884, 0.01573441, 0.06844117, 0.002735703, 0.00733028
1088.08637, 0.0220288, 0.00136163, 0.0001283246, 0.01501395, 0.06496093, 0.00259793, 0.006839799
1088.186332, 0.02108959, 0.001276152, 0.0001206492, 0.01432647, 0.06165766, 0.002467096, 0.00766514
1088.286294, 0.02019043, 0.00119604, 0.0001134328, 0.01367047, 0.05852236, 0.00234285, 0.007152252
1088.386256, 0.0193296, 0.001120957, 0.0001066481, 0.01304451, 0.05554649, 0.002224862, 0.006673683
1088.486218, 0.01850547, 0.001050588, 0.0001002692, 0.01244722, 0.05272194, 0.002112816, 0.006227136
1088.58618, 0.01771648, 0.0009846359, 9.427181e-05, 0.01187727, 0.05004102, 0.002006412, 0.005810468
1088.686142, 0.01696113, 0.0009228243, 8.863315e-05, 0.01133342, 0.04749643, 0.001905368, 0.006283819
1088.786104, 0.01623798, 0.0008648929, 8.333176e-05, 0.01081447, 0.04508123, 0.001809411, 0.005863359
1088.886066, 0.02228508, 0.0008105983, 7.834746e-05, 0.01031929, 0.04278884, 0.001718288, 0.005471032
1088.986028, 0.03164651, 0.000759712, 7.366129e-05, 0.009846774, 0.04061302, 0.001631753, 0.005104956
1089.08599, 0.03052027, 0.0007120202, 6.92554e-05, 0.009395898, 0.03854784, 0.001549576, 0.004763375
1089.185952, 0.03310481, 0.0006673223, 6.511305e-05, 0.008965668, 0.03658768, 0.001471538, 0.004444649
1089.285914, 0.03169337, 0.0006254304, 6.121846e-05, 0.008555138, 0.03472719, 0.00139743, 0.004147251
1089.385876, 0.03034211, 0.0005861683, 5.755682e-05, 0.008163405, 0.03296131, 0.001327054, 0.003869751
1089.485838, 0.02907397, 0.0005493709, 5.411419e-05, 0.007789609, 0.03128522, 0.001260222, 0.00361082
1089.5858, 0.02783439, 0.0005148835, 5.087747e-05, 0.007432929, 0.02969436, 0.001196756, 0.003369214
1089.685762, 0.0270467, 0.0004825611, 4.783435e-05, 0.01142425, 0.0281844, 0.005237364, 0.003143774
1089.785724, 0.02837699, 0.0004522678, 4.497325e-05, 0.01391168, 0.02675122, 0.005377579, 0.002933419
1089.885686, 0.03189788, 0.0004238761, 4.228327e-05, 0.02980157, 0.02539092, 0.005106759, 0.002737139
1089.985648, 0.03806373, 0.00785593, 3.97542e-05, 0.03296082, 0.02409979, 0.004849578, 0.002553993
1090.08561, 0.03972632, 0.01000049, 0.0092522, 0.03538654, 0.03456682, 0.006147125, 0.002383101
1090.185572, 0.03803257, 0.009372696, 0.01086138, 0.03853764, 0.03653806, 0.00583755, 0.002223644
1090.285534, 0.03641104, 0.0111338, 0.01021173, 0.03677303, 0.03960097, 0.005543565, 0.002074856
1090.385496, 0.03485863, 0.01043486, 0.009600938, 0.03508922, 0.03758725, 0.005961883, 0.001936024
1090.485458, 0.03337242, 0.0097798, 0.00902668, 0.03348252, 0.03567594, 0.005661637, 0.001806482
1090.58542, 0.03194957, 0.009165862, 0.00848677, 0.03194938, 0.03386181, 0.005376511, 0.001685607
1090.685382, 0.03058738, 0.008590464, 0.007979154, 0.03048645, 0.03403395, 0.005105745, 0.00157282
1090.785344, 0.02928327, 0.008051189, 0.007501899, 0.0290905, 0.03230331, 0.006259004, 0.00146758
1090.885306, 0.02803477, 0.01049887, 0.00705319, 0.02775847, 0.03066069, 0.005943795, 0.001369382
1090.985268, 0.02683949, 0.009839792, 0.006631319, 0.02648743, 0.03356714, 0.005644459, 0.001277755
1091.08523, 0.02569517, 0.009222087, 0.00865186, 0.02527459, 0.03186025, 0.005360199, 0.001192258
1091.185192, 0.02459965, 0.008643161, 0.009340748, 0.02411729, 0.03024015, 0.007756259, 0.001112482
1091.285154, 0.02385844, 0.008100577, 0.008782052, 0.02301298, 0.03049642, 0.007365646, 0.001038044
1091.385116, 0.02284122, 0.007592054, 0.008256774, 0.02195923, 0.03225671, 0.006994705, 0.0009685868
1091.485078, 0.0256041, 0.007115454, 0.007762914, 0.02095374, 0.03061645, 0.006642445, 0.000903777
1091.58504, 0.02545886, 0.006668773, 0.009969119, 0.01999428, 0.0290596, 0.006307925, 0.0008433038
1091.685002, 0.02437341, 0.006250133, 0.01176351, 0.01907876, 0.02758191, 0.005990252, 0.0007868769
1091.784964, 0.02346461, 0.005857774, 0.0110599, 0.01820516, 0.02617937, 0.005688577, 0.0007342257
1091.884926, 0.02246418, 0.005490046, 0.01370506, 0.01737156, 0.02484814, 0.005402095, 0.0006850975
1091.984888, 0.02150641, 0.005145402, 0.01288532, 0.01657613, 0.02358461, 0.00513004, 0.0006392565
1092.08485, 0.02058947, 0.004822393, 0.01211462, 0.01581713, 0.02856845, 0.004871686, 0.0005964828
1092.184812, 0.02130745, 0.004519662, 0.01139001, 0.01509287, 0.02711574, 0.004626343, 0.0005565711
1092.284774, 0.02077053, 0.007604391, 0.01070874, 0.01440178, 0.0257369, 0.007156699, 0.001039198
1092.384736, 0.01988497, 0.007127016, 0.01006822, 0.01374234, 0.02442817, 0.00679628, 0.0009696635
1092.484698, 0.0202287, 0.008347934, 0.01164179, 0.01311309, 0.023186, 0.006454013, 0.0009047817
1092.58466, 0.01936623, 0.007823883, 0.01294239, 0.01251265, 0.02200699, 0.006128983, 0.0008442413
1092.684622, 0.01854055, 0.007332729, 0.01393426, 0.01626665, 0.02088793, 0.005820321, 0.0007877517
1092.784584, 0.01775006, 0.006872409, 0.01310082, 0.01552181, 0.02437261, 0.005527204, 0.000735042
1092.884546, 0.01699328, 0.008305136, 0.01231722, 0.01481108, 0.02406643, 0.005248848, 0.0006858591
1092.984508, 0.01626876, 0.007783771, 0.01158049, 0.01413289, 0.02424926, 0.004984511, 0.0006399672
1093.08447, 0.01749503, 0.007295136, 0.01349518, 0.01348576, 0.02447226, 0.004733486, 0.0005971459
1093.184432, 0.01674912, 0.006837176, 0.012688, 0.01286826, 0.02914006, 0.004495103, 0.002586159
1093.284394, 0.01766846, 0.006407964, 0.01601026, 0.01227903, 0.02765828, 0.004268725, 0.002413115
1093.384356, 0.01691515, 0.006005697, 0.01505264, 0.01171678, 0.02625185, 0.004053748, 0.002251649
1093.484318, 0.01619397, 0.009279449, 0.01478806, 0.01118028, 0.02491694, 0.003849597, 0.002100988
1093.58428, 0.01550353, 0.008696921, 0.01637901, 0.01066834, 0.02364991, 0.003655727, 0.001960407
1093.684242, 0.01505614, 0.008150962, 0.0166746, 0.01017985, 0.02244731, 0.003471622, 0.001829233
1093.784204, 0.01441421, 0.007639276, 0.01567725, 0.009713723, 0.02130586, 0.003296787, 0.001706836
1093.884166, 0.01379965, 0.007159712, 0.01670338, 0.009268939, 0.02022245, 0.003130758, 0.001592629
1093.984128, 0.0132113, 0.006710253, 0.01635057, 0.008844523, 0.01919414, 0.00297309, 0.001486063
1094.08409, 0.01264803, 0.006289009, 0.0153726, 0.008439539, 0.01821811, 0.006377884, 0.001386628
1094.184052, 0.01210877, 0.005894209, 0.01835442, 0.0080531, 0.01729172, 0.006056687, 0.001293847
1094.284014, 0.01159251, 0.005524193, 0.0172566, 0.007684355, 0.01641243, 0.005751667, 0.001207273
1094.383976, 0.01109826, 0.005177406, 0.01622443, 0.007332494, 0.01557786, 0.005462007, 0.001126493
1094.483938, 0.01062508, 0.004852388, 0.015254, 0.006996746, 0.01478572, 0.005186935, 0.001051117
1094.5839, 0.01094942, 0.008121998, 0.01434162, 0.00667637, 0.01403387, 0.004925716, 0.0009807855
1094.683862, 0.01179037, 0.00761213, 0.01348381, 0.01095903, 0.01332024, 0.004677652, 0.0009151595
