Time(s),Lick,Rinse,ArtSal,Quinine,NaCl,Sucrose,MSG,Citric
1443.561,1,0,0,0,0,0,0,1
1443.571,0,0,0,0,0,0,0,0
1447.8,1,0,0,0,0,0,0,1
1447.81,0,0,0,0,0,0,0,0
1599.937,1,0,0,0,0,0,0,1
1599.947,0,0,0,0,0,0,0,0
1652.014,1,0,0,0,0,0,0,1
1652.024,0,0,0,0,0,0,0,0
1697.758,1,0,0,0,0,0,0,1
1697.768,0,0,0,0,0,0,0,0
1699.674,1,0,0,0,0,0,0,1
1699.684,0,0,0,0,0,0,0,0
1841.799,0,0,0,0,0,0,0,0
