Time(s),Lick,ArtSal,Chocolate,Quinine,NaCl,Sucrose,Peanut,Acid
138.576,0,0,0,0,0,0,0,0
138.711,1,0,0,0,0,0,0,0
138.721,0,0,0,0,0,0,0,0
138.855,1,1,0,0,0,0,0,0
138.865,0,0,0,0,0,0,0,0
139.078,1,0,0,0,0,0,0,0
139.088,0,0,0,0,0,0,0,0
139.241,1,0,0,0,0,0,0,0
139.251,0,0,0,0,0,0,0,0
139.414,1,0,0,0,0,0,0,0
139.424,0,0,0,0,0,0,0,0
139.552,1,1,0,0,0,0,0,0
139.562,0,0,0,0,0,0,0,0
139.78,1,0,0,0,0,0,0,0
139.79,0,0,0,0,0,0,0,0
139.946,1,0,0,0,0,0,0,0
139.956,0,0,0,0,0,0,0,0
140.119,1,0,0,0,0,0,0,0
140.129,0,0,0,0,0,0,0,0
140.311,1,0,0,0,0,0,0,0
140.321,0,0,0,0,0,0,0,0
140.462,1,1,0,0,0,0,0,0
140.472,0,0,0,0,0,0,0,0
140.637,1,0,0,0,0,0,0,0
140.647,0,0,0,0,0,0,0,0
140.794,1,0,0,0,0,0,0,0
140.804,0,0,0,0,0,0,0,0
140.968,1,0,0,0,0,0,0,0
140.978,0,0,0,0,0,0,0,0
141.157,1,1,0,0,0,0,0,0
141.167,0,0,0,0,0,0,0,0
141.321,1,0,0,0,0,0,0,0
141.331,0,0,0,0,0,0,0,0
141.514,1,0,0,0,0,0,0,0
141.524,0,0,0,0,0,0,0,0
141.675,1,0,0,0,0,0,0,0
141.685,0,0,0,0,0,0,0,0
141.851,1,1,0,0,0,0,0,0
141.861,0,0,0,0,0,0,0,0
142.03,1,0,0,0,0,0,0,0
142.04,0,0,0,0,0,0,0,0
142.1902,1,0,0,0,0,0,0,0
142.2,0,0,0,0,0,0,0,0
142.3662,1,0,0,0,0,0,0,0
142.376,0,0,0,0,0,0,0,0
142.56,1,0,0,0,0,0,0,0
142.57,0,0,0,0,0,0,0,0
142.715,1,0,0,0,0,0,0,0
142.725,0,0,0,0,0,0,0,0
142.9132,1,1,0,0,0,0,0,0
142.923,0,0,0,0,0,0,0,0
143.0802,1,0,0,0,0,0,0,0
143.09,0,0,0,0,0,0,0,0
143.2512,1,0,0,0,0,0,0,0
143.261,0,0,0,0,0,0,0,0
143.4262,1,0,0,0,0,0,0,0
143.436,0,0,0,0,0,0,0,0
143.615,1,0,0,0,0,0,0,0
143.625,0,0,0,0,0,0,0,0
143.7652,1,0,0,1,0,0,0,0
143.775,0,0,0,0,0,0,0,0
143.9502,1,0,0,1,0,0,0,0
143.96,0,0,0,0,0,0,0,0
144.8222,1,0,0,1,0,0,0,0
144.832,0,0,0,0,0,0,0,0
144.9512,1,0,0,1,0,0,0,0
144.961,0,0,0,0,0,0,0,0
146.7872,1,0,0,1,0,0,0,0
146.797,0,0,0,0,0,0,0,0
146.9312,1,0,0,1,0,0,0,0
146.941,0,0,0,0,0,0,0,0
147.0802,1,0,0,1,0,0,0,0
147.09,0,0,0,0,0,0,0,0
147.7962,1,0,0,1,0,0,0,0
147.806,0,0,0,0,0,0,0,0
148.6982,1,0,0,1,0,0,0,0
148.708,0,0,0,0,0,0,0,0
148.8572,1,0,0,1,0,0,0,0
148.867,0,0,0,0,0,0,0,0
168.7676,1,0,0,0,0,0,0,0
168.778,0,0,0,0,0,0,0,0
168.8836,1,0,0,0,0,0,0,0
168.894,0,0,0,0,0,0,0,0
169.0186,1,0,0,0,0,0,0,0
169.029,0,0,0,0,0,0,0,0
169.1726,1,0,0,0,0,0,0,0
169.183,0,0,0,0,0,0,0,0
169.3326,1,1,0,0,0,0,0,0
169.343,0,0,0,0,0,0,0,0
169.4986,1,0,0,0,0,0,0,0
169.509,0,0,0,0,0,0,0,0
169.6596,1,0,0,0,0,0,0,0
169.67,0,0,0,0,0,0,0,0
169.8166,1,0,0,0,0,0,0,0
169.827,0,0,0,0,0,0,0,0
169.9766,1,0,0,0,0,0,0,0
169.987,0,0,0,0,0,0,0,0
170.1366,1,0,0,0,0,0,0,0
170.147,0,0,0,0,0,0,0,0
170.3056,1,1,0,0,0,0,0,0
170.316,0,0,0,0,0,0,0,0
170.4756,1,0,0,0,0,0,0,0
170.486,0,0,0,0,0,0,0,0
170.6396,1,0,0,0,0,0,0,0
170.65,0,0,0,0,0,0,0,0
170.7986,1,0,0,0,0,0,0,0
170.809,0,0,0,0,0,0,0,0
170.9656,1,0,0,0,0,0,0,0
170.976,0,0,0,0,0,0,0,0
171.1296,1,0,0,0,0,0,0,0
171.14,0,0,0,0,0,0,0,0
171.3006,1,1,0,0,0,0,0,0
171.311,0,0,0,0,0,0,0,0
171.4876,1,0,0,0,0,0,0,0
171.498,0,0,0,0,0,0,0,0
171.6556,1,0,0,0,0,0,0,0
171.666,0,0,0,0,0,0,0,0
171.8076,1,0,0,0,0,0,0,0
171.818,0,0,0,0,0,0,0,0
171.9996,1,1,0,0,0,0,0,0
172.01,0,0,0,0,0,0,0,0
172.1776,1,0,0,0,0,0,0,0
172.188,0,0,0,0,0,0,0,0
172.3366,1,0,0,0,0,0,0,0
172.347,0,0,0,0,0,0,0,0
172.4766,1,0,0,0,0,0,0,0
172.487,0,0,0,0,0,0,0,0
172.6376,1,0,0,0,0,0,0,0
172.648,0,0,0,0,0,0,0,0
172.7936,1,0,0,0,0,0,0,0
172.804,0,0,0,0,0,0,0,0
172.9796,1,1,0,0,0,0,0,0
172.99,0,0,0,0,0,0,0,0
173.1886,1,0,0,0,0,0,0,0
173.199,0,0,0,0,0,0,0,0
173.3506,1,0,0,0,0,0,0,0
173.361,0,0,0,0,0,0,0,0
173.4896,1,0,0,0,0,0,0,0
173.5,0,0,0,0,0,0,0,0
173.6528,1,0,0,0,0,0,0,0
173.663,0,0,0,0,0,0,0,0
173.8166,1,1,0,0,0,0,0,0
173.827,0,0,0,0,0,0,0,0
174.0196,1,0,0,0,0,0,0,0
174.03,0,0,0,0,0,0,0,0
174.2126,1,0,0,0,0,0,0,0
174.223,0,0,0,0,0,0,0,0
174.3476,1,0,0,0,0,0,0,0
174.358,0,0,0,0,0,0,0,0
174.5068,1,0,0,0,0,0,0,0
174.517,0,0,0,0,0,0,0,0
174.6736,1,0,0,0,0,0,0,0
174.684,0,0,0,0,0,0,0,0
174.8378,1,1,0,0,0,0,0,0
174.848,0,0,0,0,0,0,0,0
175.0118,1,0,0,0,0,0,0,0
175.022,0,0,0,0,0,0,0,0
175.2228,1,0,0,0,0,0,0,0
175.233,0,0,0,0,0,0,0,0
175.3698,1,0,0,0,0,0,0,0
175.38,0,0,0,0,0,0,0,0
175.5308,1,1,0,0,0,0,0,0
175.541,0,0,0,0,0,0,0,0
175.7078,1,0,0,0,0,0,0,0
175.718,0,0,0,0,0,0,0,0
175.8718,1,0,0,0,0,0,0,0
175.882,0,0,0,0,0,0,0,0
176.0526,1,0,0,0,0,0,0,0
176.063,0,0,0,0,0,0,0,0
176.1978,1,1,0,0,0,0,0,0
176.208,0,0,0,0,0,0,0,0
176.3828,1,0,0,0,0,0,0,0
176.393,0,0,0,0,0,0,0,0
176.5388,1,0,0,0,0,0,0,0
176.549,0,0,0,0,0,0,0,0
176.7026,1,0,0,0,0,0,0,0
176.713,0,0,0,0,0,0,0,0
176.8638,1,0,0,0,0,0,0,0
176.874,0,0,0,0,0,0,0,0
177.0408,1,1,0,0,0,0,0,0
177.051,0,0,0,0,0,0,0,0
177.2228,1,0,0,0,0,0,0,0
177.233,0,0,0,0,0,0,0,0
177.4148,1,0,0,0,0,0,0,0
177.425,0,0,0,0,0,0,0,0
177.5468,1,0,0,0,0,0,0,0
177.557,0,0,0,0,0,0,0,0
177.6998,1,0,0,0,0,0,0,0
177.71,0,0,0,0,0,0,0,0
177.8618,1,0,0,0,1,0,0,0
177.872,0,0,0,0,0,0,0,0
178.0438,1,0,0,0,1,0,0,0
178.054,0,0,0,0,0,0,0,0
178.2048,1,0,0,0,1,0,0,0
178.215,0,0,0,0,0,0,0,0
178.3538,1,0,0,0,1,0,0,0
178.364,0,0,0,0,0,0,0,0
178.5248,1,0,0,0,1,0,0,0
178.535,0,0,0,0,0,0,0,0
178.6688,1,0,0,0,1,0,0,0
178.679,0,0,0,0,0,0,0,0
178.8168,1,0,0,0,1,0,0,0
178.827,0,0,0,0,0,0,0,0
178.9768,1,0,0,0,1,0,0,0
178.987,0,0,0,0,0,0,0,0
179.1138,1,0,0,0,1,0,0,0
179.124,0,0,0,0,0,0,0,0
179.2628,1,0,0,0,1,0,0,0
179.273,0,0,0,0,0,0,0,0
179.4158,1,0,0,0,0,0,0,0
179.426,0,0,0,0,0,0,0,0
179.5838,1,0,0,0,0,0,0,0
179.594,0,0,0,0,0,0,0,0
179.7218,1,0,0,0,0,0,0,0
179.732,0,0,0,0,0,0,0,0
179.8698,1,0,0,0,0,0,0,0
179.88,0,0,0,0,0,0,0,0
180.0378,1,1,0,0,0,0,0,0
180.048,0,0,0,0,0,0,0,0
180.1888,1,0,0,0,0,0,0,0
180.199,0,0,0,0,0,0,0,0
180.3158,1,0,0,0,0,0,0,0
180.326,0,0,0,0,0,0,0,0
180.4948,1,0,0,0,0,0,0,0
180.505,0,0,0,0,0,0,0,0
180.6318,1,1,0,0,0,0,0,0
180.642,0,0,0,0,0,0,0,0
180.7878,1,0,0,0,0,0,0,0
180.798,0,0,0,0,0,0,0,0
180.9598,1,0,0,0,0,0,0,0
180.97,0,0,0,0,0,0,0,0
181.1128,1,0,0,0,0,0,0,0
181.123,0,0,0,0,0,0,0,0
181.2668,1,0,0,0,0,0,0,0
181.277,0,0,0,0,0,0,0,0
181.4248,1,0,0,0,0,0,0,0
181.435,0,0,0,0,0,0,0,0
181.5968,1,1,0,0,0,0,0,0
181.607,0,0,0,0,0,0,0,0
181.7628,1,0,0,0,0,0,0,0
181.773,0,0,0,0,0,0,0,0
181.9178,1,0,0,0,0,0,0,0
181.928,0,0,0,0,0,0,0,0
182.0848,1,0,0,0,0,0,0,0
182.095,0,0,0,0,0,0,0,0
182.2528,1,1,0,0,0,0,0,0
182.263,0,0,0,0,0,0,0,0
182.4178,1,0,0,0,0,0,0,0
182.428,0,0,0,0,0,0,0,0
182.5788,1,0,0,0,0,0,0,0
182.589,0,0,0,0,0,0,0,0
182.7408,1,0,0,0,0,0,0,0
182.751,0,0,0,0,0,0,0,0
182.9168,1,1,0,0,0,0,0,0
182.927,0,0,0,0,0,0,0,0
183.1038,1,0,0,0,0,0,0,0
183.114,0,0,0,0,0,0,0,0
183.2558,1,0,0,0,0,0,0,0
183.266,0,0,0,0,0,0,0,0
183.4238,1,0,0,0,0,0,0,0
183.434,0,0,0,0,0,0,0,0
183.59,1,0,0,0,0,0,0,0
183.6,0,0,0,0,0,0,0,0
183.7848,1,0,0,0,0,0,0,0
183.795,0,0,0,0,0,0,0,0
183.9418,1,1,0,0,0,0,0,0
183.952,0,0,0,0,0,0,0,0
184.1118,1,0,0,0,0,0,0,0
184.122,0,0,0,0,0,0,0,0
184.2388,1,0,0,0,0,0,0,0
184.249,0,0,0,0,0,0,0,0
184.4218,1,0,0,0,0,0,0,0
184.432,0,0,0,0,0,0,0,0
184.582,1,1,0,0,0,0,0,0
184.592,0,0,0,0,0,0,0,0
184.767,1,0,0,0,0,0,0,0
184.777,0,0,0,0,0,0,0,0
184.977,1,0,0,0,0,0,0,0
184.987,0,0,0,0,0,0,0,0
185.12,1,0,0,0,0,0,0,0
185.13,0,0,0,0,0,0,0,0
185.274,1,0,0,0,0,0,0,0
185.284,0,0,0,0,0,0,0,0
185.455,1,1,0,0,0,0,0,0
185.465,0,0,0,0,0,0,0,0
185.622,1,0,0,0,0,0,0,0
185.632,0,0,0,0,0,0,0,0
185.7708,1,0,0,0,0,0,0,0
185.781,0,0,0,0,0,0,0,0
185.942,1,0,0,0,0,0,0,0
185.952,0,0,0,0,0,0,0,0
186.109,1,1,0,0,0,0,0,0
186.119,0,0,0,0,0,0,0,0
186.294,1,0,0,0,0,0,0,0
186.304,0,0,0,0,0,0,0,0
186.458,1,0,0,0,0,0,0,0
186.468,0,0,0,0,0,0,0,0
186.596,1,0,0,0,0,0,0,0
186.606,0,0,0,0,0,0,0,0
186.7548,1,0,0,0,0,0,0,0
186.765,0,0,0,0,0,0,0,0
186.926,1,0,0,0,0,0,0,0
186.936,0,0,0,0,0,0,0,0
187.099,1,1,0,0,0,0,0,0
187.109,0,0,0,0,0,0,0,0
187.262,1,0,0,0,0,0,0,0
187.272,0,0,0,0,0,0,0,0
187.433,1,0,0,0,0,0,0,0
187.443,0,0,0,0,0,0,0,0
187.604,1,0,0,0,0,0,0,0
187.614,0,0,0,0,0,0,0,0
187.784,1,0,0,0,0,1,0,0
187.794,0,0,0,0,0,0,0,0
188.111,1,0,0,0,0,1,0,0
188.121,0,0,0,0,0,0,0,0
188.246,1,0,0,0,0,1,0,0
188.256,0,0,0,0,0,0,0,0
188.414,1,0,0,0,0,1,0,0
188.424,0,0,0,0,0,0,0,0
188.573,1,0,0,0,0,1,0,0
188.583,0,0,0,0,0,0,0,0
188.724,1,0,0,0,0,1,0,0
188.734,0,0,0,0,0,0,0,0
188.868,1,0,0,0,0,1,0,0
188.878,0,0,0,0,0,0,0,0
189.034,1,0,0,0,0,1,0,0
189.044,0,0,0,0,0,0,0,0
189.179,1,0,0,0,0,1,0,0
189.189,0,0,0,0,0,0,0,0
189.337,1,0,0,0,0,1,0,0
189.347,0,0,0,0,0,0,0,0
189.492,1,0,0,0,0,0,0,0
189.502,0,0,0,0,0,0,0,0
189.639,1,0,0,0,0,0,0,0
189.649,0,0,0,0,0,0,0,0
189.804,1,0,0,0,0,0,0,0
189.814,0,0,0,0,0,0,0,0
189.953,1,1,0,0,0,0,0,0
189.963,0,0,0,0,0,0,0,0
190.119,1,0,0,0,0,0,0,0
190.129,0,0,0,0,0,0,0,0
190.277,1,0,0,0,0,0,0,0
190.287,0,0,0,0,0,0,0,0
190.43,1,0,0,0,0,0,0,0
190.44,0,0,0,0,0,0,0,0
190.586,1,0,0,0,0,0,0,0
190.596,0,0,0,0,0,0,0,0
190.745,1,1,0,0,0,0,0,0
190.755,0,0,0,0,0,0,0,0
190.917,1,0,0,0,0,0,0,0
190.927,0,0,0,0,0,0,0,0
191.08,1,0,0,0,0,0,0,0
191.09,0,0,0,0,0,0,0,0
191.247,1,0,0,0,0,0,0,0
191.257,0,0,0,0,0,0,0,0
191.401,1,0,0,0,0,0,0,0
191.411,0,0,0,0,0,0,0,0
191.551,1,1,0,0,0,0,0,0
191.561,0,0,0,0,0,0,0,0
191.718,1,0,0,0,0,0,0,0
191.728,0,0,0,0,0,0,0,0
191.89,1,0,0,0,0,0,0,0
191.9,0,0,0,0,0,0,0,0
192.039,1,0,0,0,0,0,0,0
192.049,0,0,0,0,0,0,0,0
192.182,1,1,0,0,0,0,0,0
192.192,0,0,0,0,0,0,0,0
192.354,1,0,0,0,0,0,0,0
192.364,0,0,0,0,0,0,0,0
192.512,1,0,0,0,0,0,0,0
192.522,0,0,0,0,0,0,0,0
192.694,1,0,0,0,0,0,0,0
192.704,0,0,0,0,0,0,0,0
192.854,1,0,0,0,0,0,0,0
192.864,0,0,0,0,0,0,0,0
193.012,1,1,0,0,0,0,0,0
193.022,0,0,0,0,0,0,0,0
193.204,1,0,0,0,0,0,0,0
193.214,0,0,0,0,0,0,0,0
193.37,1,0,0,0,0,0,0,0
193.38,0,0,0,0,0,0,0,0
193.534,1,0,0,0,0,0,0,0
193.544,0,0,0,0,0,0,0,0
193.689,1,0,0,0,0,0,0,0
193.699,0,0,0,0,0,0,0,0
193.874,1,1,0,0,0,0,0,0
193.884,0,0,0,0,0,0,0,0
194.059,1,0,0,0,0,0,0,0
194.069,0,0,0,0,0,0,0,0
194.22,1,0,0,0,0,0,0,0
194.23,0,0,0,0,0,0,0,0
194.4032,1,0,0,0,0,0,0,0
194.413,0,0,0,0,0,0,0,0
194.558,1,0,0,0,0,0,0,0
194.568,0,0,0,0,0,0,0,0
194.719,1,1,0,0,0,0,0,0
194.729,0,0,0,0,0,0,0,0
194.902,1,0,0,0,0,0,0,0
194.912,0,0,0,0,0,0,0,0
195.068,1,0,0,0,0,0,0,0
195.078,0,0,0,0,0,0,0,0
195.2422,1,0,0,0,0,0,0,0
195.252,0,0,0,0,0,0,0,0
195.4252,1,1,0,0,0,0,0,0
195.435,0,0,0,0,0,0,0,0
195.599,1,0,0,0,0,0,0,0
195.609,0,0,0,0,0,0,0,0
195.7802,1,0,0,0,0,0,0,0
195.79,0,0,0,0,0,0,0,0
195.9612,1,0,0,0,0,0,0,0
195.971,0,0,0,0,0,0,0,0
196.1092,1,1,0,0,0,0,0,0
196.119,0,0,0,0,0,0,0,0
196.268,1,0,0,0,0,0,0,0
196.278,0,0,0,0,0,0,0,0
196.439,1,0,0,0,0,0,0,0
196.449,0,0,0,0,0,0,0,0
196.612,1,0,0,0,0,0,0,0
196.622,0,0,0,0,0,0,0,0
196.772,1,0,0,0,0,0,0,0
196.782,0,0,0,0,0,0,0,0
196.9532,1,1,0,0,0,0,0,0
196.963,0,0,0,0,0,0,0,0
197.1202,1,0,0,0,0,0,0,0
197.13,0,0,0,0,0,0,0,0
197.2892,1,0,0,0,0,0,0,0
197.299,0,0,0,0,0,0,0,0
197.4762,1,0,0,0,0,0,0,0
197.486,0,0,0,0,0,0,0,0
197.6432,1,0,0,0,0,0,0,1
197.653,0,0,0,0,0,0,0,0
197.8182,1,0,0,0,0,0,0,1
197.828,0,0,0,0,0,0,0,0
198,1,0,0,0,0,0,0,1
198.01,0,0,0,0,0,0,0,0
198.1672,1,0,0,0,0,0,0,1
198.177,0,0,0,0,0,0,0,0
198.3162,1,0,0,0,0,0,0,1
198.326,0,0,0,0,0,0,0,0
198.48,1,0,0,0,0,0,0,1
198.49,0,0,0,0,0,0,0,0
198.6622,1,0,0,0,0,0,0,1
198.672,0,0,0,0,0,0,0,0
198.8252,1,0,0,0,0,0,0,1
198.835,0,0,0,0,0,0,0,0
198.9892,1,0,0,0,0,0,0,1
198.999,0,0,0,0,0,0,0,0
199.1702,1,0,0,0,0,0,0,1
199.18,0,0,0,0,0,0,0,0
199.3662,1,0,0,0,0,0,0,0
199.376,0,0,0,0,0,0,0,0
199.5122,1,0,0,0,0,0,0,0
199.522,0,0,0,0,0,0,0,0
199.6822,1,0,0,0,0,0,0,0
199.692,0,0,0,0,0,0,0,0
199.8422,1,1,0,0,0,0,0,0
199.852,0,0,0,0,0,0,0,0
199.9912,1,0,0,0,0,0,0,0
200.001,0,0,0,0,0,0,0,0
200.1772,1,0,0,0,0,0,0,0
200.187,0,0,0,0,0,0,0,0
200.3412,1,0,0,0,0,0,0,0
200.351,0,0,0,0,0,0,0,0
200.4912,1,1,0,0,0,0,0,0
200.501,0,0,0,0,0,0,0,0
200.6812,1,0,0,0,0,0,0,0
200.691,0,0,0,0,0,0,0,0
200.8462,1,0,0,0,0,0,0,0
200.856,0,0,0,0,0,0,0,0
201.0052,1,0,0,0,0,0,0,0
201.015,0,0,0,0,0,0,0,0
201.1832,1,0,0,0,0,0,0,0
201.193,0,0,0,0,0,0,0,0
201.3382,1,1,0,0,0,0,0,0
201.348,0,0,0,0,0,0,0,0
201.5142,1,0,0,0,0,0,0,0
201.524,0,0,0,0,0,0,0,0
201.6732,1,0,0,0,0,0,0,0
201.683,0,0,0,0,0,0,0,0
201.8462,1,0,0,0,0,0,0,0
201.856,0,0,0,0,0,0,0,0
202.0282,1,1,0,0,0,0,0,0
202.038,0,0,0,0,0,0,0,0
202.1962,1,0,0,0,0,0,0,0
202.206,0,0,0,0,0,0,0,0
202.3652,1,0,0,0,0,0,0,0
202.375,0,0,0,0,0,0,0,0
202.5482,1,0,0,0,0,0,0,0
202.558,0,0,0,0,0,0,0,0
202.7182,1,0,0,0,0,0,0,0
202.728,0,0,0,0,0,0,0,0
202.8932,1,1,0,0,0,0,0,0
202.903,0,0,0,0,0,0,0,0
203.1022,1,0,0,0,0,0,0,0
203.112,0,0,0,0,0,0,0,0
203.2752,1,0,0,0,0,0,0,0
203.285,0,0,0,0,0,0,0,0
203.4722,1,0,0,0,0,0,0,0
203.482,0,0,0,0,0,0,0,0
203.6442,1,0,0,0,0,0,0,0
203.654,0,0,0,0,0,0,0,0
203.8242,1,0,0,0,0,0,0,0
203.834,0,0,0,0,0,0,0,0
204.0042,1,1,0,0,0,0,0,0
204.014,0,0,0,0,0,0,0,0
204.1992,1,0,0,0,0,0,0,0
204.209,0,0,0,0,0,0,0,0
204.3762,1,0,0,0,0,0,0,0
204.386,0,0,0,0,0,0,0,0
204.5402,1,0,0,0,0,0,0,0
204.55,0,0,0,0,0,0,0,0
204.7262,1,0,0,0,0,0,0,0
204.736,0,0,0,0,0,0,0,0
204.9082,1,1,0,0,0,0,0,0
204.918,0,0,0,0,0,0,0,0
205.0792,1,0,0,0,0,0,0,0
205.089,0,0,0,0,0,0,0,0
205.2912,1,0,0,0,0,0,0,0
205.301,0,0,0,0,0,0,0,0
205.4582,1,0,0,0,0,0,0,0
205.468,0,0,0,0,0,0,0,0
205.6362,1,1,0,0,0,0,0,0
205.646,0,0,0,0,0,0,0,0
205.8312,1,0,0,0,0,0,0,0
205.841,0,0,0,0,0,0,0,0
205.9992,1,0,0,0,0,0,0,0
206.009,0,0,0,0,0,0,0,0
206.1802,1,0,0,0,0,0,0,0
206.19,0,0,0,0,0,0,0,0
206.3602,1,1,0,0,0,0,0,0
206.37,0,0,0,0,0,0,0,0
206.5434,1,0,0,0,0,0,0,0
206.553,0,0,0,0,0,0,0,0
206.7352,1,0,0,0,0,0,0,0
206.745,0,0,0,0,0,0,0,0
206.9194,1,0,0,0,0,0,0,0
206.929,0,0,0,0,0,0,0,0
207.0994,1,1,0,0,0,0,0,0
207.109,0,0,0,0,0,0,0,0
207.2832,1,0,0,0,0,0,0,0
207.293,0,0,0,0,0,0,0,0
207.4764,1,0,0,0,0,0,0,0
207.486,0,0,0,0,0,0,0,0
207.6532,1,0,0,0,0,0,0,0
207.663,0,0,0,0,0,0,0,0
207.8114,1,0,0,0,0,0,0,0
207.821,0,0,0,0,0,0,0,0
207.9914,1,0,0,0,0,0,0,0
208.001,0,0,0,0,0,0,0,0
208.2254,1,0,1,0,0,0,0,0
208.235,0,0,0,0,0,0,0,0
211.6164,1,0,1,0,0,0,0,0
211.626,0,0,0,0,0,0,0,0
211.7944,1,0,1,0,0,0,0,0
211.804,0,0,0,0,0,0,0,0
211.9694,1,0,1,0,0,0,0,0
211.979,0,0,0,0,0,0,0,0
212.1134,1,0,1,0,0,0,0,0
212.123,0,0,0,0,0,0,0,0
212.4134,1,0,1,0,0,0,0,0
212.423,0,0,0,0,0,0,0,0
212.8444,1,0,1,0,0,0,0,0
212.854,0,0,0,0,0,0,0,0
212.9884,1,0,1,0,0,0,0,0
212.998,0,0,0,0,0,0,0,0
213.1424,1,0,1,0,0,0,0,0
213.152,0,0,0,0,0,0,0,0
213.3004,1,0,1,0,0,0,0,0
213.31,0,0,0,0,0,0,0,0
213.4504,1,0,0,0,0,0,0,0
213.46,0,0,0,0,0,0,0,0
213.6024,1,0,0,0,0,0,0,0
213.612,0,0,0,0,0,0,0,0
213.7574,1,0,0,0,0,0,0,0
213.767,0,0,0,0,0,0,0,0
213.9224,1,0,0,0,0,0,0,0
213.932,0,0,0,0,0,0,0,0
214.0804,1,0,0,0,0,0,0,0
214.09,0,0,0,0,0,0,0,0
214.2354,1,1,0,0,0,0,0,0
214.245,0,0,0,0,0,0,0,0
214.4034,1,0,0,0,0,0,0,0
214.413,0,0,0,0,0,0,0,0
214.5674,1,0,0,0,0,0,0,0
214.577,0,0,0,0,0,0,0,0
214.7244,1,0,0,0,0,0,0,0
214.734,0,0,0,0,0,0,0,0
214.9094,1,1,0,0,0,0,0,0
214.919,0,0,0,0,0,0,0,0
215.0584,1,0,0,0,0,0,0,0
215.068,0,0,0,0,0,0,0,0
215.2194,1,0,0,0,0,0,0,0
215.229,0,0,0,0,0,0,0,0
215.3884,1,0,0,0,0,0,0,0
215.398,0,0,0,0,0,0,0,0
215.5674,1,0,0,0,0,0,0,0
215.577,0,0,0,0,0,0,0,0
215.7224,1,1,0,0,0,0,0,0
215.732,0,0,0,0,0,0,0,0
215.9024,1,0,0,0,0,0,0,0
215.912,0,0,0,0,0,0,0,0
216.0836,1,0,0,0,0,0,0,0
216.094,0,0,0,0,0,0,0,0
216.2374,1,0,0,0,0,0,0,0
216.247,0,0,0,0,0,0,0,0
217.2306,1,0,0,0,0,0,0,0
217.241,0,0,0,0,0,0,0,0
217.3836,1,0,0,0,0,0,0,0
217.394,0,0,0,0,0,0,0,0
217.5514,1,1,0,0,0,0,0,0
217.561,0,0,0,0,0,0,0,0
217.7236,1,0,0,0,0,0,0,0
217.734,0,0,0,0,0,0,0,0
217.8816,1,0,0,0,0,0,0,0
217.892,0,0,0,0,0,0,0,0
218.0434,1,0,0,0,0,0,0,0
218.053,0,0,0,0,0,0,0,0
218.2186,1,1,0,0,0,0,0,0
218.229,0,0,0,0,0,0,0,0
218.3956,1,0,0,0,0,0,0,0
218.406,0,0,0,0,0,0,0,0
218.5706,1,0,0,0,0,0,0,0
218.581,0,0,0,0,0,0,0,0
218.7416,1,0,0,0,0,0,0,0
218.752,0,0,0,0,0,0,0,0
218.8946,1,0,0,0,0,0,0,0
218.905,0,0,0,0,0,0,0,0
219.0566,1,0,0,0,0,0,0,0
219.067,0,0,0,0,0,0,0,0
219.2806,1,1,0,0,0,0,0,0
219.291,0,0,0,0,0,0,0,0
219.4316,1,0,0,0,0,0,0,0
219.442,0,0,0,0,0,0,0,0
219.6126,1,0,0,0,0,0,0,0
219.623,0,0,0,0,0,0,0,0
219.7896,1,0,0,0,0,0,0,0
219.8,0,0,0,0,0,0,0,0
219.9276,1,1,0,0,0,0,0,0
219.938,0,0,0,0,0,0,0,0
220.1296,1,0,0,0,0,0,0,0
220.14,0,0,0,0,0,0,0,0
220.2926,1,0,0,0,0,0,0,0
220.303,0,0,0,0,0,0,0,0
220.4546,1,0,0,0,0,0,0,0
220.465,0,0,0,0,0,0,0,0
220.6186,1,0,0,0,0,0,0,0
220.629,0,0,0,0,0,0,0,0
220.8166,1,0,0,0,0,0,0,0
220.827,0,0,0,0,0,0,0,0
221.5886,1,1,0,0,0,0,0,0
221.599,0,0,0,0,0,0,0,0
221.8606,1,0,0,0,0,0,0,0
221.871,0,0,0,0,0,0,0,0
222.0246,1,0,0,0,0,0,0,0
222.035,0,0,0,0,0,0,0,0
222.1726,1,0,0,0,0,0,0,0
222.183,0,0,0,0,0,0,0,0
222.3206,1,1,0,0,0,0,0,0
222.331,0,0,0,0,0,0,0,0
222.4976,1,0,0,0,0,0,0,0
222.508,0,0,0,0,0,0,0,0
222.6656,1,0,0,0,0,0,0,0
222.676,0,0,0,0,0,0,0,0
222.8346,1,0,0,0,0,0,0,0
222.845,0,0,0,0,0,0,0,0
222.9876,1,0,0,0,0,0,0,0
222.998,0,0,0,0,0,0,0,0
223.1406,1,0,0,0,0,0,0,0
223.151,0,0,0,0,0,0,0,0
223.3206,1,1,0,0,0,0,0,0
223.331,0,0,0,0,0,0,0,0
223.4896,1,0,0,0,0,0,0,0
223.5,0,0,0,0,0,0,0,0
223.6626,1,0,0,0,0,0,0,0
223.673,0,0,0,0,0,0,0,0
223.8436,1,0,0,0,0,0,0,0
223.854,0,0,0,0,0,0,0,0
224.0316,1,0,0,0,0,0,0,0
224.042,0,0,0,0,0,0,0,0
224.1936,1,0,0,0,0,0,0,0
224.204,0,0,0,0,0,0,0,0
224.3746,1,0,0,0,0,0,1,0
224.385,0,0,0,0,0,0,0,0
226.7878,1,0,0,0,0,0,1,0
226.798,0,0,0,0,0,0,0,0
