 , C00, C01, C02, C03, C04, C05, C06, C07, C08, C09, C10, C11, C12
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
245.006862, 29.4312, 56.81156, 69.64508, 21.54685, 54.54305, 5.630298, 17.65955, 17.01849, 54.86227, 3.087718, 22.87492, 22.11174, 26.7173
245.106824, 29.33122, 54.25257, 66.17733, 20.38137, 51.88889, 5.352451, 16.8971, 16.34505, 55.11227, 2.938874, 21.51909, 20.92569, 25.40901
245.206786, 30.63121, 51.80885, 62.88224, 19.27893, 49.36388, 7.0319, 17.05893, 17.82652, 65.23727, 2.797205, 20.24362, 19.80325, 30.23456
245.306748, 34.42278, 49.4752, 59.75123, 18.23612, 46.96175, 6.980046, 16.32241, 19.65015, 66.68917, 4.988673, 19.04375, 18.74102, 28.75404
245.40671, 32.95026, 47.24667, 56.77611, 17.24972, 44.67651, 6.635591, 15.6177, 18.70178, 63.17862, 4.748193, 17.915, 17.73577, 27.34602
245.506672, 31.54074, 45.11852, 53.94913, 16.31667, 42.50247, 6.308135, 14.94341, 17.79918, 59.85287, 4.519305, 16.85316, 16.78444, 26.00694
245.606634, 30.19151, 43.08623, 51.26291, 15.43409, 40.43423, 5.996838, 14.29823, 16.94014, 56.70219, 4.909711, 15.85424, 15.88413, 24.73344
245.706596, 35.11377, 41.14548, 48.71044, 14.59925, 38.46663, 5.700903, 13.6809, 16.8753, 53.71736, 4.673038, 14.91454, 15.03212, 23.5223
245.806558, 33.61169, 49.79247, 50.76718, 13.80957, 36.59477, 5.419572, 13.09023, 16.06084, 50.88966, 4.447773, 14.03053, 14.22581, 23.219
245.90652, 41.1812, 52.36388, 68.76718, 13.0626, 34.81401, 5.152124, 12.52506, 15.66188, 51.10995, 4.233367, 16.2246, 13.46275, 28.69267
246.006482, 41.74337, 57.98198, 80.85052, 19.68842, 33.1199, 8.233945, 11.98429, 14.90599, 48.41951, 4.029297, 15.26294, 15.30476, 30.27858
246.106444, 39.9577, 55.37027, 85.07471, 18.62346, 31.50822, 7.827612, 11.46687, 14.18659, 45.87068, 6.142305, 14.35829, 16.21921, 28.7959
246.206406, 38.24842, 52.87621, 80.83869, 17.61611, 29.97498, 7.441332, 10.97179, 13.5019, 43.45603, 9.080656, 13.50725, 15.34922, 27.38583
246.306368, 42.91484, 50.49448, 76.81359, 16.66324, 28.51634, 8.031899, 10.49809, 12.85026, 41.16848, 8.642921, 12.70666, 14.5259, 26.04481
246.40633, 41.07905, 48.22004, 72.98891, 15.76192, 27.12869, 12.80116, 10.04483, 12.23007, 39.00136, 8.226288, 11.95351, 13.74674, 24.76945
246.506292, 39.3218, 46.04804, 69.35466, 14.90935, 25.80856, 18.39387, 9.61115, 11.63981, 36.94831, 7.829738, 11.24501, 13.00938, 23.55655
246.606254, 37.63972, 43.97388, 65.90137, 14.10289, 24.55267, 17.48616, 9.19619, 11.07804, 35.00333, 7.452304, 10.5785, 12.31157, 22.40304
246.706216, 36.02959, 41.99315, 64.43384, 13.34006, 23.35789, 16.62325, 8.799146, 10.54338, 33.16074, 7.093064, 9.9515, 11.65119, 21.30601
246.806178, 36.73119, 47.43532, 61.35049, 12.61849, 22.22125, 15.80291, 8.419244, 10.03453, 31.41515, 7.470706, 9.36166, 11.02623, 20.2627
246.90614, 35.58122, 58.14962, 59.93387, 11.93595, 21.13993, 15.02306, 8.055744, 9.550233, 29.76144, 7.110579, 8.806781, 10.43479, 19.27048
247.006102, 37.98119, 62.14962, 60.43384, 11.29033, 20.11122, 14.2817, 7.707939, 9.089311, 28.19478, 7.270624, 8.28479, 9.875075, 18.32685
247.106064, 36.8919, 66.00673, 59.01718, 10.67963, 19.13258, 13.57692, 7.375149, 8.650634, 26.7106, 6.920142, 7.793738, 9.429763, 17.42942
247.206026, 35.31376, 67.43532, 65.18384, 15.18442, 23.43794, 12.90692, 7.056728, 8.23313, 25.30454, 8.746307, 10.77792, 9.179763, 16.57594
247.305988, 33.80313, 68.36388, 68.93384, 17.04807, 30.83793, 12.26998, 7.288498, 8.752424, 23.9725, 8.32469, 15.20648, 13.24226, 17.57338
247.40595, 32.58122, 73.22102, 68.26718, 17.68439, 37.77129, 11.66448, 10.77511, 14.89167, 25.67477, 7.923397, 16.53982, 13.70994, 16.71285
247.505912, 35.4312, 72.43532, 68.93387, 18.31402, 38.17131, 11.08885, 10.3099, 14.17296, 27.23727, 7.541448, 18.63506, 12.97455, 20.48213
247.605874, 37.79268, 76.07817, 81.76718, 17.3234, 40.5713, 10.54163, 10.47368, 15.04872, 31.77567, 9.54233, 23.30172, 13.05476, 23.43176
247.705836, 36.17601, 74.14961, 77.93384, 16.38637, 42.90462, 10.02142, 12.25145, 19.75245, 30.10299, 9.149601, 24.8665, 13.11595, 22.28436
247.805798, 36.38121, 81.50676, 77.85049, 16.7753, 43.30461, 9.526878, 13.3626, 19.15986, 30.04977, 8.708543, 23.39263, 12.41242, 22.37687
247.90576, 36.91762, 81.50717, 87.60049, 20.04611, 41.77129, 9.056742, 13.1201, 19.53023, 28.79977, 8.288746, 22.00611, 13.81002, 25.79792
248.005722, 35.33838, 77.83581, 84.93387, 18.9618, 44.43797, 8.609805, 12.55364, 22.308, 28.92477, 7.889185, 21.39693, 13.06927, 27.69267
248.105684, 34.98119, 74.72102, 88.26718, 21.32931, 46.50462, 8.184924, 16.11339, 21.87449, 30.42477, 7.508886, 22.49221, 12.36824, 26.53477
248.205646, 34.79749, 77.43529, 88.27381, 20.17559, 47.92566, 7.781011, 15.4177, 20.81877, 29.36227, 7.146919, 22.54562, 11.70482, 27.69054
248.305608, 33.30894, 75.50673, 83.8785, 19.08428, 45.59351, 7.397029, 14.75204, 21.08577, 29.73727, 6.8024, 21.20931, 11.07698, 26.3346
248.40557, 34.38121, 83.2925, 82.93387, 20.63852, 44.90462, 7.031997, 20.63426, 22.67836, 29.92477, 6.474489, 23.58743, 10.48282, 25.20893
248.505532, 33.13121, 80.86388, 80.51718, 19.52217, 43.10463, 6.684979, 19.74338, 22.12282, 29.92477, 6.162385, 23.82552, 9.920531, 23.97451
248.605494, 35.22884, 79.45579, 89.35052, 18.4662, 49.03795, 6.355085, 21.56137, 22.15983, 32.98727, 5.865326, 24.1589, 9.388402, 23.6927
248.705456, 33.72184, 75.87683, 93.4894, 17.46735, 51.56785, 6.041471, 20.63046, 22.34501, 36.42786, 5.582587, 23.2065, 17.18212, 23.92166
248.805418, 32.27931, 72.45908, 88.8344, 16.52254, 49.05846, 5.743334, 24.33487, 23.07108, 34.51028, 5.313477, 23.37924, 16.26048, 22.75027
248.90538, 30.89849, 69.19528, 84.41118, 15.62882, 46.67119, 5.459909, 23.28422, 21.9576, 32.69365, 8.542299, 21.99352, 15.38829, 24.43904
249.005342, 29.57673, 66.07849, 80.2082, 14.78345, 44.40009, 5.190471, 22.27892, 20.89787, 30.97264, 8.192324, 20.68993, 14.56287, 23.24232
249.105304, 28.31152, 63.10209, 76.21449, 13.9838, 42.2395, 8.339608, 21.31703, 19.88927, 29.98727, 7.892305, 19.46361, 13.78173, 22.10419
249.205266, 27.10043, 60.25975, 72.41964, 13.22741, 40.18405, 9.262673, 20.39667, 18.92936, 31.61227, 8.306094, 18.30997, 13.04249, 21.0218
249.305228, 40.18126, 57.54545, 68.81374, 12.51194, 38.22863, 15.80116, 21.54774, 18.01578, 47.23727, 7.905697, 17.22472, 12.3429, 23.41174
249.40519, 39.46666, 54.9534, 65.38738, 11.83516, 36.36835, 15.80116, 22.60338, 17.14628, 45.98067, 10.7923, 16.20378, 11.68084, 22.26532
249.505152, 37.77838, 52.47812, 62.13163, 11.19499, 34.59861, 17.11561, 21.62748, 16.56045, 43.56023, 14.71158, 15.24336, 11.05429, 21.17504
249.605114, 36.16232, 50.11432, 59.03799, 10.58944, 32.91498, 16.27098, 21.43441, 15.76119, 42.17477, 14.0024, 14.33987, 10.46134, 20.13815
249.705076, 36.73125, 47.857, 56.09838, 10.01665, 31.31328, 15.46803, 20.50898, 15.00051, 42.35573, 13.32741, 18.02593, 9.900207, 19.15203
249.805038, 40.6812, 45.70136, 53.30515, 9.474849, 29.78952, 14.70471, 19.62351, 14.27654, 40.12611, 12.68496, 16.95751, 9.369167, 18.21419
249.905, 41.78123, 43.64281, 50.65099, 8.962349, 28.33991, 13.97905, 18.77627, 13.58752, 40.94906, 15.65791, 15.95241, 8.866613, 17.32228
250.004962, 41.63121, 41.67699, 48.12899, 8.477571, 26.96084, 13.28921, 17.9656, 12.93174, 38.79349, 14.90312, 15.00689, 8.391016, 16.47405
250.104924, 49.73119, 39.79972, 45.73256, 8.019014, 25.64887, 12.63341, 17.52874, 12.30762, 36.75138, 14.18471, 14.11741, 7.940929, 15.66735
250.204886, 49.88121, 38.007, 43.45546, 7.585261, 24.40075, 12.00997, 16.77194, 11.71362, 38.98727, 13.50093, 13.28065, 7.514984, 14.90016
250.304848, 50.78123, 36.29504, 41.29173, 7.17497, 23.21337, 11.41729, 16.04782, 11.14828, 42.36227, 12.85012, 12.49349, 7.111887, 14.17053
250.40481, 54.43126, 34.66019, 39.23574, 6.786872, 22.08377, 13.32437, 15.54775, 10.61024, 47.23727, 12.23067, 11.75298, 6.730411, 13.47663
250.504772, 57.16987, 33.09897, 37.28213, 6.419766, 21.00913, 12.66683, 17.06627, 10.09816, 49.61227, 11.64109, 11.05636, 6.369397, 12.81671
250.604734, 54.7243, 31.60808, 35.42579, 6.072518, 19.98679, 12.04174, 16.76997, 9.610789, 50.53622, 11.07993, 10.40104, 6.027748, 12.1891
250.704696, 52.38334, 30.18435, 33.66187, 5.744052, 19.0142, 11.4475, 16.05715, 9.146945, 47.87598, 10.54582, 9.784553, 5.704424, 11.59223
250.804658, 50.14251, 28.82474, 31.98579, 5.433353, 18.08893, 10.88258, 15.36389, 8.705487, 45.35576, 10.03746, 9.204608, 5.398444, 11.02458
250.90462, 47.99755, 27.52637, 30.39316, 5.13946, 17.20869, 10.34554, 14.70055, 8.285336, 42.96822, 9.5536, 8.659038, 5.108876, 10.48474
251.004582, 45.94434, 26.28649, 28.87983, 4.861464, 16.37129, 9.835007, 14.06586, 7.885461, 40.70635, 9.093067, 8.145803, 4.83484, 9.971321
251.104544, 43.97896, 25.10246, 27.44185, 4.598504, 15.57463, 9.349664, 13.45857, 7.504886, 38.56355, 8.654734, 7.66299, 4.575503, 9.483047
251.204506, 42.09766, 23.97176, 26.07548, 4.349769, 14.81674, 8.888272, 12.8775, 7.142679, 36.53355, 8.237531, 7.208793, 4.330077, 9.018683
251.304468, 40.29683, 22.89199, 24.77713, 4.114487, 14.09573, 8.44965, 12.32151, 6.797952, 34.6104, 7.840439, 6.781518, 4.097815, 8.577059
251.40443, 59.32016, 21.86086, 23.54344, 3.891932, 13.40981, 8.032673, 11.78953, 6.469863, 32.7885, 8.838036, 6.379567, 3.878012, 8.15706
251.504392, 56.7826, 20.87617, 22.37117, 3.681416, 12.75727, 7.636273, 11.28052, 6.157609, 31.0625, 8.411996, 6.001441, 3.669998, 7.757627
251.604354, 54.35359, 19.93583, 21.25727, 3.482286, 12.13647, 7.259435, 10.79349, 5.860425, 29.42735, 9.347528, 5.645727, 3.473143, 7.377753
251.704316, 52.02849, 19.03786, 20.19883, 3.293927, 11.54589, 7.066461, 10.32748, 5.577584, 27.87828, 8.896929, 5.311096, 3.286846, 7.01648
251.804278, 50.76328, 18.18033, 19.19309, 3.115757, 10.98405, 6.717742, 9.881591, 5.308393, 26.41076, 9.242342, 4.9963, 3.110543, 6.672899
251.90424, 48.59176, 17.36142, 18.23744, 2.947223, 10.44955, 6.386231, 10.22861, 5.052195, 25.02048, 9.698787, 4.700162, 2.943696, 6.346142
252.004202, 46.51313, 16.57941, 17.32936, 2.787807, 9.941052, 6.071081, 9.786991, 4.808362, 23.7034, 9.231255, 4.421576, 2.785798, 6.035385
252.104164, 44.52343, 15.83261, 16.4665, 2.637012, 9.457303, 5.771482, 9.364439, 4.576296, 22.45564, 8.786261, 4.159503, 2.63637, 5.739846
252.204126, 42.61883, 15.11946, 15.64661, 2.494375, 8.997094, 5.486668, 8.960131, 4.355431, 21.27356, 10.48922, 3.912964, 2.494957, 5.458778
252.304088, 40.79571, 14.43843, 14.86754, 2.359453, 8.559279, 6.03193, 8.573278, 4.145225, 20.15371, 9.983586, 6.908996, 2.36113, 5.191474
252.40405, 39.05058, 13.78807, 14.12725, 2.231829, 8.14277, 6.275764, 8.203128, 3.945164, 19.09281, 10.07579, 6.49949, 2.234481, 6.237706
252.504012, 37.3801, 13.16701, 13.42383, 2.111108, 7.746528, 5.966064, 7.848959, 3.754759, 18.08776, 9.590083, 7.063623, 2.114625, 5.93226
252.603974, 35.78108, 12.57392, 12.75544, 1.996917, 7.369568, 5.671648, 7.510081, 3.573544, 17.13561, 9.342318, 8.016016, 2.001199, 5.850536
252.703936, 39.78123, 12.00755, 12.12032, 1.888903, 7.010952, 5.391761, 7.857471, 3.401074, 16.23359, 9.592318, 7.967946, 1.893856, 5.58143
252.803898, 39.76316, 11.46669, 11.51683, 1.786731, 6.669786, 5.125686, 7.518226, 3.236928, 15.37904, 9.6815, 7.495674, 1.792271, 5.30812
252.90386, 38.0622, 10.95019, 10.94339, 1.690086, 6.345223, 4.872741, 7.193627, 3.080705, 14.56948, 9.214802, 9.118126, 1.696135, 5.048193
253.003822, 36.434, 10.45696, 10.3985, 1.598668, 6.036453, 4.632278, 6.883043, 2.932021, 13.80254, 8.7706, 8.577682, 1.605156, 4.800994
253.103784, 34.87545, 9.98594, 9.880737, 1.512195, 5.742709, 5.604414, 6.585869, 2.790513, 13.07597, 8.347812, 8.06927, 1.519056, 4.5659
253.203746, 33.38357, 9.536139, 9.388758, 4.491333, 5.463258, 5.327845, 6.301525, 2.655835, 12.38764, 8.457027, 7.590993, 1.437575, 4.342319
253.303708, 31.95551, 9.106599, 8.921275, 4.248394, 5.197406, 5.064924, 6.029457, 2.527657, 11.73555, 8.049355, 7.141064, 1.360465, 4.129685
253.40367, 35.58122, 8.696406, 8.477069, 4.018597, 4.944491, 4.814978, 5.769136, 2.405664, 15.04139, 7.661334, 6.717803, 1.287491, 4.888414
253.503632, 51.23119, 8.30469, 8.054981, 3.801229, 8.79796, 4.577366, 5.520054, 2.28956, 14.2496, 7.292018, 7.492212, 1.218431, 4.649039
253.603594, 50.59476, 7.930619, 7.65391, 4.713812, 8.369836, 4.35148, 5.281727, 2.179059, 15.85794, 6.940505, 9.206476, 1.153075, 4.986738
253.703556, 48.43045, 7.573397, 7.272808, 4.458839, 7.962545, 4.136742, 5.053689, 2.073892, 15.02318, 6.605936, 10.63503, 1.091225, 4.742548
253.803518, 50.83128, 7.232265, 6.910682, 4.217658, 7.575073, 3.9326, 4.835497, 1.9738, 14.23235, 6.287496, 12.06588, 1.032693, 4.587383
253.90348, 52.23119, 6.906499, 6.566587, 3.989522, 7.206457, 3.738532, 4.626725, 1.878538, 15.29977, 5.984406, 11.35072, 0.9773, 4.700958
254.003442, 50.83116, 6.595407, 6.239625, 4.191746, 7.992485, 3.554041, 4.426967, 1.787875, 15.4351, 6.792329, 11.34936, 0.9248784, 4.470763
254.103404, 50.13121, 6.298327, 5.928944, 3.965012, 7.603556, 3.378655, 4.235834, 1.701587, 14.62259, 7.341437, 12.54284, 0.8752687, 4.25184
254.203366, 51.33122, 6.014629, 5.633731, 6.007455, 8.617536, 3.406961, 4.052952, 1.619463, 13.85285, 6.987542, 11.79941, 0.82832, 4.043636
254.303328, 50.08122, 5.74371, 5.353218, 5.682509, 8.198191, 3.238832, 3.877967, 1.541303, 13.12363, 6.650706, 11.10004, 0.7838897, 3.845628
254.40329, 48.18126, 5.484993, 5.086672, 5.375139, 7.799252, 3.079001, 3.710536, 1.466915, 12.4328, 6.330107, 10.44213, 0.7418424, 3.657317
254.503252, 49.18126, 5.237931, 4.833397, 5.084394, 7.419727, 2.927057, 3.550334, 1.396118, 11.77833, 6.068327, 9.823205, 0.7020506, 3.478226
254.603214, 48.48119, 5.001997, 4.592734, 4.809377, 7.05867, 2.782611, 3.397049, 1.328737, 11.15832, 5.775803, 9.24097, 0.6643932, 3.307905
254.703176, 53.08122, 4.77669, 4.51718, 4.549235, 6.715183, 2.645293, 3.250382, 1.264608, 10.57094, 6.216791, 8.693244, 0.6287557, 3.145924
254.803138, 54.23125, 5.36388, 5.26718, 4.303164, 6.38841, 2.514752, 3.110047, 1.752455, 11.67477, 5.917109, 8.177982, 2.367263, 3.297152
254.9031, 57.98125, 5.601341, 12.35049, 10.49127, 11.61776, 2.390653, 2.975771, 1.710034, 14.47096, 5.631874, 9.356023, 8.633142, 3.135697
255.003062, 56.68126, 5.349038, 14.37746, 9.923792, 11.05242, 2.272678, 2.847293, 1.627503, 13.7092, 6.718777, 8.801477, 8.170068, 2.982149
255.103024, 57.03123, 5.201288, 13.66158, 9.387009, 10.51459, 2.160525, 2.724361, 1.548955, 12.98755, 6.394897, 8.279801, 10.00622, 2.83612
255.202986, 61.33122, 4.967004, 12.98134, 8.87926, 10.00293, 2.053906, 2.606737, 1.474198, 12.30387, 7.91416, 7.789045, 9.469498, 2.697241
255.302948, 61.3825, 4.743273, 12.33498, 8.398976, 11.12643, 1.952549, 2.494192, 2.865292, 12.99918, 7.532657, 7.327377, 8.961561, 2.565163
255.40291, 58.75672, 4.52962, 11.7208, 7.944671, 10.585, 1.856194, 2.386506, 2.727005, 12.3149, 8.342318, 6.893073, 8.48087, 2.439553
255.502872, 61.18126, 4.325591, 11.1372, 7.514939, 10.06991, 1.764593, 2.283468, 2.595392, 11.66663, 8.792299, 6.48451, 8.025964, 2.320094
255.602834, 64.13121, 4.130751, 10.58266, 7.108452, 9.579894, 1.677513, 2.18488, 2.470131, 11.0525, 9.892305, 6.100164, 7.595458, 2.206484
255.702796, 69.58122, 4.100104, 10.05573, 6.723952, 9.11372, 1.594731, 2.090548, 2.350915, 10.47069, 9.692293, 5.738598, 7.188044, 2.098437
255.802758, 70.4746, 3.915422, 9.555037, 6.36025, 8.67023, 1.516033, 2.000289, 2.237453, 9.919508, 12.54233, 5.398463, 6.802483, 1.995682
255.90272, 67.45988, 3.739058, 9.079275, 6.01622, 8.248322, 1.441219, 1.913927, 2.419111, 9.397341, 12.54233, 5.078488, 6.437603, 1.897957
256.002682, 64.57413, 4.569857, 8.627202, 5.690799, 7.846944, 1.370097, 1.831293, 2.489419, 8.90266, 17.19229, 4.777479, 6.092296, 1.903178
256.102644, 61.81182, 4.364015, 8.197639, 5.382981, 7.465098, 1.302485, 1.752227, 2.369272, 10.67477, 16.84232, 4.494311, 5.76551, 2.061107
256.202606, 70.83122, 4.167445, 7.789464, 5.091813, 7.101833, 1.238209, 4.151426, 2.254924, 12.02853, 17.21362, 4.227927, 5.456253, 3.692638
256.302568, 71.23125, 3.979729, 7.401612, 4.816394, 6.756245, 2.083464, 3.972189, 2.146095, 11.39534, 16.38383, 6.189609, 5.163584, 3.790461
256.40253, 70.12019, 3.800469, 7.033073, 4.555872, 7.924644, 1.980648, 3.80069, 2.042518, 10.79549, 15.59405, 5.822742, 4.886614, 3.604851
256.502492, 67.12063, 3.629283, 6.682884, 4.309443, 7.539017, 2.262674, 3.636596, 1.94394, 13.09084, 14.84233, 5.477619, 4.6245, 3.428329
256.602454, 64.24938, 3.465807, 6.350131, 4.076343, 7.172155, 2.85047, 3.479586, 1.85012, 12.40173, 14.12685, 5.152953, 4.376445, 3.260451
256.702416, 61.50096, 3.309696, 6.033947, 3.855851, 6.823145, 2.709804, 3.329356, 1.760828, 11.7489, 13.44587, 4.84753, 4.141696, 3.100794
256.802378, 60.01981, 3.160616, 5.733506, 3.647286, 7.480161, 2.576079, 3.185611, 1.675845, 11.13043, 12.79771, 5.59843, 3.919539, 2.948955
256.90234, 57.45232, 3.018251, 5.448025, 5.004501, 7.116163, 2.448954, 3.048073, 1.594964, 10.54452, 12.18079, 5.266603, 3.709298, 2.804552
257.002302, 55.48119, 2.882298, 5.176758, 4.733805, 6.769878, 2.328102, 2.916473, 1.517987, 9.989454, 11.59361, 4.954443, 3.510335, 2.667219
257.102264, 59.76616, 2.75247, 4.918998, 4.477751, 6.440444, 2.213213, 2.790554, 1.444724, 9.463605, 11.03474, 4.660786, 3.322043, 2.536611
257.202226, 57.20952, 2.628489, 4.674072, 4.235547, 7.090874, 2.103995, 2.670073, 1.374997, 8.965437, 10.68927, 4.384534, 3.143852, 2.412399
257.302188, 57.08604, 3.254701, 4.441342, 4.416049, 6.74582, 2.000166, 2.554793, 1.308636, 8.493492, 10.17399, 4.124657, 2.975218, 2.294269
257.40215, 54.64405, 3.108099, 4.2202, 4.177182, 6.417556, 1.901461, 2.44449, 1.245478, 8.987267, 10.07324, 4.635035, 2.815629, 2.814779
257.502112, 57.18126, 2.968099, 4.010068, 5.943151, 7.825977, 1.807627, 4.054421, 1.185367, 10.73727, 9.587662, 5.874619, 2.664601, 2.676945
257.602074, 55.38121, 2.834406, 3.8104, 5.621683, 7.445151, 1.954995, 3.879372, 1.493177, 10.42477, 9.75773, 5.526422, 2.521674, 2.545861
257.702036, 57.58471, 2.706735, 3.620673, 5.317603, 7.082857, 2.262674, 3.71188, 1.753454, 10.87287, 9.287357, 5.198863, 2.386414, 4.237167
257.801998, 55.12138, 2.584814, 3.440394, 5.029971, 6.738193, 2.556386, 3.55162, 1.668827, 10.30052, 8.839659, 5.932631, 2.258409, 4.029683
257.90196, 57.93126, 2.468385, 3.558598, 4.757897, 8.759387, 2.430232, 3.973337, 1.588285, 9.758298, 8.413541, 5.580995, 2.137269, 3.832358
258.001922, 61.20682, 2.820183, 3.381409, 4.50054, 8.333139, 2.482075, 3.801789, 1.51163, 9.244617, 8.007964, 5.250201, 2.784503, 3.644696
258.101884, 58.58855, 2.693152, 3.213042, 4.257103, 7.927634, 2.359589, 3.637647, 1.438674, 8.757976, 9.592318, 4.939014, 2.635144, 3.466223
258.201846, 62.72132, 2.571843, 3.070106, 4.026834, 8.571269, 2.272799, 3.480592, 1.369239, 9.724193, 11.84232, 4.646271, 2.493797, 3.29649
258.301808, 60.03827, 2.455999, 2.91724, 3.809021, 9.979647, 2.16064, 3.426747, 1.303156, 9.212307, 13.41816, 5.251975, 2.360032, 3.135068
258.40177, 57.46999, 2.345372, 2.771986, 3.602989, 9.49402, 2.054016, 3.278798, 1.393392, 8.727367, 12.77134, 4.940683, 2.233442, 2.981551
258.501732, 56.42059, 2.239729, 3.171464, 3.408101, 9.032023, 1.952653, 3.137236, 1.326143, 8.267955, 12.15569, 4.647841, 2.113642, 2.835551
258.601694, 54.00707, 2.138844, 3.013551, 3.223755, 8.592509, 1.856293, 3.25145, 1.608104, 7.832726, 11.56973, 4.372357, 2.000268, 2.6967
258.701656, 58.98125, 3.245437, 2.863501, 3.04938, 8.174382, 1.764687, 3.214614, 1.530492, 7.420408, 11.14365, 4.73028, 1.892975, 3.085903
258.801618, 60.83122, 3.099252, 2.720922, 4.838152, 7.776602, 1.677603, 3.075824, 2.635257, 11.42084, 10.60647, 6.563026, 1.791438, 2.934793
258.90158, 61.18727, 2.959651, 2.585443, 4.576454, 7.398179, 1.594816, 2.943025, 2.508072, 10.81964, 10.09518, 6.174026, 1.695346, 2.791083
259.001542, 58.56984, 2.826338, 2.456709, 5.866247, 7.038171, 1.516114, 2.815961, 2.387025, 10.25009, 9.608541, 5.808083, 1.604409, 2.65441
259.101504, 63.48125, 2.69903, 2.334386, 6.185571, 6.695681, 1.441296, 2.694382, 2.27182, 9.710523, 9.902425, 5.46383, 2.567261, 2.524429
259.201466, 62.23125, 2.577457, 2.218153, 5.85099, 6.369857, 1.37017, 2.578052, 2.162176, 9.199356, 9.425076, 5.13998, 2.429555, 2.400813
259.301428, 60.83122, 2.461359, 2.107707, 5.534506, 6.059889, 1.302554, 2.466745, 2.161635, 8.715098, 8.970738, 4.835326, 2.299236, 2.283251
259.40139, 61.63554, 2.350491, 2.00276, 5.235142, 5.765004, 1.238275, 2.360244, 2.057309, 8.256331, 8.942324, 4.548729, 2.175906, 2.171445
259.501352, 58.99894, 2.244617, 1.903039, 4.95197, 7.442907, 1.177168, 2.89984, 2.115949, 7.821714, 11.99231, 4.279119, 2.059193, 2.065114
259.601314, 56.47512, 2.143512, 2.778913, 5.939564, 7.080722, 1.119077, 2.77464, 2.013827, 7.409976, 13.74231, 4.02549, 1.948739, 1.96399
259.701276, 57.63121, 2.046961, 2.640547, 5.61829, 6.736161, 1.063852, 2.654845, 3.159834, 7.019912, 15.94232, 3.786893, 1.844211, 1.867818
259.801238, 63.28123, 2.078144, 3.346046, 5.314394, 6.408368, 1.969052, 3.716668, 4.775131, 6.650381, 15.5001, 5.888384, 2.547283, 3.008434
259.9012, 62.24728, 2.221027, 3.17944, 5.026935, 6.096525, 1.871882, 3.556201, 4.54467, 6.300302, 14.75291, 5.539371, 2.410649, 2.89254
260.001162, 59.58451, 3.133981, 3.768829, 4.755025, 5.799858, 1.779508, 3.402663, 4.325331, 5.968651, 14.04174, 6.989268, 2.281344, 2.750898
260.101124, 57.63121, 2.992815, 3.581172, 4.497823, 8.403551, 1.691692, 3.255754, 4.116578, 7.914055, 14.79233, 6.575004, 2.158975, 2.616193
260.201086, 58.23125, 2.858009, 3.40286, 5.82429, 7.994619, 1.608209, 3.115187, 3.9179, 7.497456, 15.23479, 6.185294, 2.343313, 4.634592
260.301048, 60.94817, 2.729274, 3.233425, 5.509251, 7.605587, 2.339608, 3.006136, 3.728811, 7.102787, 14.5004, 5.818682, 2.217619, 4.407646
260.40101, 58.34097, 2.606339, 4.016195, 6.192812, 7.922572, 2.686271, 2.876347, 3.548847, 6.728893, 13.8014, 5.473801, 2.098668, 4.191813
260.500972, 55.84529, 6.250208, 3.816221, 5.85784, 7.537045, 2.553708, 2.752161, 3.37757, 9.424767, 13.1361, 5.149361, 1.986097, 3.986549
