Marker Name,Marker Type,Marker Event Id,Marker Event Id 2,TimeStamp,TimeStamp2,value1,value2
Frame Marker,2,244,-1,1252.99,-1,-1,-1
Frame Marker,2,244,-1,1253.02,-1,-1,-1
Frame Marker,2,244,-1,1253.05,-1,-1,-1
Frame Marker,2,244,-1,1253.09,-1,-1,-1
Frame Marker,2,244,-1,1253.12,-1,-1,-1
Frame Marker,2,244,-1,1253.15,-1,-1,-1
Frame Marker,2,244,-1,1253.19,-1,-1,-1
Frame Marker,2,244,-1,1253.22,-1,-1,-1
Frame Marker,2,244,-1,1253.25,-1,-1,-1
Frame Marker,2,244,-1,1253.29,-1,-1,-1
Frame Marker,2,244,-1,1253.32,-1,-1,-1
Frame Marker,2,244,-1,1253.35,-1,-1,-1
Frame Marker,2,244,-1,1253.39,-1,-1,-1
Frame Marker,2,244,-1,1253.42,-1,-1,-1
Frame Marker,2,244,-1,1253.45,-1,-1,-1
Frame Marker,2,244,-1,1253.49,-1,-1,-1
Frame Marker,2,244,-1,1253.52,-1,-1,-1
Frame Marker,2,244,-1,1253.55,-1,-1,-1
Frame Marker,2,244,-1,1253.59,-1,-1,-1
Frame Marker,2,244,-1,1253.62,-1,-1,-1
Frame Marker,2,244,-1,1253.65,-1,-1,-1
Frame Marker,2,244,-1,1253.69,-1,-1,-1
Frame Marker,2,244,-1,1253.72,-1,-1,-1
Frame Marker,2,244,-1,1253.75,-1,-1,-1
Frame Marker,2,244,-1,1253.79,-1,-1,-1
Frame Marker,2,244,-1,1253.82,-1,-1,-1
Frame Marker,2,244,-1,1253.85,-1,-1,-1
Frame Marker,2,244,-1,1253.89,-1,-1,-1
Frame Marker,2,244,-1,1253.92,-1,-1,-1
Frame Marker,2,244,-1,1253.95,-1,-1,-1
Frame Marker,2,244,-1,1253.99,-1,-1,-1
Frame Marker,2,244,-1,1254.02,-1,-1,-1
Frame Marker,2,244,-1,1254.05,-1,-1,-1
Frame Marker,2,244,-1,1254.09,-1,-1,-1
Frame Marker,2,244,-1,1254.12,-1,-1,-1
Frame Marker,2,244,-1,1254.15,-1,-1,-1
Frame Marker,2,244,-1,1254.19,-1,-1,-1
Frame Marker,2,244,-1,1254.22,-1,-1,-1
Frame Marker,2,244,-1,1254.25,-1,-1,-1
Frame Marker,2,244,-1,1254.29,-1,-1,-1
Frame Marker,2,244,-1,1254.32,-1,-1,-1
Frame Marker,2,244,-1,1254.35,-1,-1,-1
Frame Marker,2,244,-1,1254.39,-1,-1,-1
Frame Marker,2,244,-1,1254.42,-1,-1,-1
Frame Marker,2,244,-1,1254.45,-1,-1,-1
Frame Marker,2,244,-1,1254.49,-1,-1,-1
Frame Marker,2,244,-1,1254.52,-1,-1,-1
Frame Marker,2,244,-1,1254.55,-1,-1,-1
Frame Marker,2,244,-1,1254.59,-1,-1,-1
Frame Marker,2,244,-1,1254.62,-1,-1,-1
Frame Marker,2,244,-1,1254.65,-1,-1,-1
Frame Marker,2,244,-1,1254.69,-1,-1,-1
Frame Marker,2,244,-1,1254.72,-1,-1,-1
Frame Marker,2,244,-1,1254.75,-1,-1,-1
Frame Marker,2,244,-1,1254.79,-1,-1,-1
Frame Marker,2,244,-1,1254.82,-1,-1,-1
Frame Marker,2,244,-1,1254.85,-1,-1,-1
Frame Marker,2,244,-1,1254.89,-1,-1,-1
Frame Marker,2,244,-1,1254.92,-1,-1,-1
Frame Marker,2,244,-1,1254.95,-1,-1,-1
Frame Marker,2,244,-1,1254.99,-1,-1,-1
Frame Marker,2,244,-1,1255.02,-1,-1,-1
Frame Marker,2,244,-1,1255.05,-1,-1,-1
Frame Marker,2,244,-1,1255.09,-1,-1,-1
Frame Marker,2,244,-1,1255.12,-1,-1,-1
Frame Marker,2,244,-1,1255.15,-1,-1,-1
Frame Marker,2,244,-1,1255.19,-1,-1,-1
Frame Marker,2,244,-1,1255.22,-1,-1,-1
Frame Marker,2,244,-1,1255.25,-1,-1,-1
Frame Marker,2,244,-1,1255.29,-1,-1,-1
Frame Marker,2,244,-1,1255.32,-1,-1,-1
Frame Marker,2,244,-1,1255.35,-1,-1,-1
Frame Marker,2,244,-1,1255.39,-1,-1,-1
Frame Marker,2,244,-1,1255.42,-1,-1,-1
Frame Marker,2,244,-1,1255.45,-1,-1,-1
Frame Marker,2,244,-1,1255.49,-1,-1,-1
Frame Marker,2,244,-1,1255.52,-1,-1,-1
Frame Marker,2,244,-1,1255.55,-1,-1,-1
Frame Marker,2,244,-1,1255.59,-1,-1,-1
Frame Marker,2,244,-1,1255.62,-1,-1,-1
Frame Marker,2,244,-1,1255.65,-1,-1,-1
Frame Marker,2,244,-1,1255.69,-1,-1,-1
Frame Marker,2,244,-1,1255.72,-1,-1,-1
Frame Marker,2,244,-1,1255.75,-1,-1,-1
Frame Marker,2,244,-1,1255.79,-1,-1,-1
Frame Marker,2,244,-1,1255.82,-1,-1,-1
Frame Marker,2,244,-1,1255.85,-1,-1,-1
Frame Marker,2,244,-1,1255.89,-1,-1,-1
Frame Marker,2,244,-1,1255.92,-1,-1,-1
Frame Marker,2,244,-1,1255.95,-1,-1,-1
Frame Marker,2,244,-1,1255.99,-1,-1,-1
Frame Marker,2,244,-1,1256.02,-1,-1,-1
Frame Marker,2,244,-1,1256.05,-1,-1,-1
Frame Marker,2,244,-1,1256.09,-1,-1,-1
Frame Marker,2,244,-1,1256.12,-1,-1,-1
Frame Marker,2,244,-1,1256.15,-1,-1,-1
Frame Marker,2,244,-1,1256.19,-1,-1,-1
Frame Marker,2,244,-1,1256.22,-1,-1,-1
Frame Marker,2,244,-1,1256.25,-1,-1,-1
Frame Marker,2,244,-1,1256.29,-1,-1,-1
Frame Marker,2,244,-1,1256.32,-1,-1,-1
Frame Marker,2,244,-1,1256.35,-1,-1,-1
Frame Marker,2,244,-1,1256.39,-1,-1,-1
Frame Marker,2,244,-1,1256.42,-1,-1,-1
Frame Marker,2,244,-1,1256.45,-1,-1,-1
Frame Marker,2,244,-1,1256.49,-1,-1,-1
Frame Marker,2,244,-1,1256.52,-1,-1,-1
Frame Marker,2,244,-1,1256.55,-1,-1,-1
Frame Marker,2,244,-1,1256.59,-1,-1,-1
Frame Marker,2,244,-1,1256.62,-1,-1,-1
Frame Marker,2,244,-1,1256.65,-1,-1,-1
Frame Marker,2,244,-1,1256.69,-1,-1,-1
Frame Marker,2,244,-1,1256.72,-1,-1,-1
Frame Marker,2,244,-1,1256.75,-1,-1,-1
Frame Marker,2,244,-1,1256.79,-1,-1,-1
Frame Marker,2,244,-1,1256.82,-1,-1,-1
Frame Marker,2,244,-1,1256.85,-1,-1,-1
Frame Marker,2,244,-1,1256.89,-1,-1,-1
Frame Marker,2,244,-1,1256.92,-1,-1,-1
Frame Marker,2,244,-1,1256.95,-1,-1,-1
Frame Marker,2,244,-1,1256.99,-1,-1,-1
Frame Marker,2,244,-1,1257.02,-1,-1,-1
Frame Marker,2,244,-1,1257.05,-1,-1,-1
Frame Marker,2,244,-1,1257.09,-1,-1,-1
Frame Marker,2,244,-1,1257.12,-1,-1,-1
Frame Marker,2,244,-1,1257.15,-1,-1,-1
Frame Marker,2,244,-1,1257.19,-1,-1,-1
Frame Marker,2,244,-1,1257.22,-1,-1,-1
Frame Marker,2,244,-1,1257.25,-1,-1,-1
Frame Marker,2,244,-1,1257.29,-1,-1,-1
Frame Marker,2,244,-1,1257.32,-1,-1,-1
Frame Marker,2,244,-1,1257.35,-1,-1,-1
Frame Marker,2,244,-1,1257.39,-1,-1,-1
Frame Marker,2,244,-1,1257.42,-1,-1,-1
Frame Marker,2,244,-1,1257.45,-1,-1,-1
Frame Marker,2,244,-1,1257.49,-1,-1,-1
Frame Marker,2,244,-1,1257.52,-1,-1,-1
Frame Marker,2,244,-1,1257.55,-1,-1,-1
Frame Marker,2,244,-1,1257.59,-1,-1,-1
Frame Marker,2,244,-1,1257.62,-1,-1,-1
Frame Marker,2,244,-1,1257.65,-1,-1,-1
Frame Marker,2,244,-1,1257.69,-1,-1,-1
Frame Marker,2,244,-1,1257.72,-1,-1,-1
Frame Marker,2,244,-1,1257.75,-1,-1,-1
Frame Marker,2,244,-1,1257.79,-1,-1,-1
Frame Marker,2,244,-1,1257.82,-1,-1,-1
Frame Marker,2,244,-1,1257.85,-1,-1,-1
Frame Marker,2,244,-1,1257.89,-1,-1,-1
Frame Marker,2,244,-1,1257.92,-1,-1,-1
Frame Marker,2,244,-1,1257.95,-1,-1,-1
Frame Marker,2,244,-1,1257.99,-1,-1,-1
Frame Marker,2,244,-1,1258.02,-1,-1,-1
Frame Marker,2,244,-1,1258.05,-1,-1,-1
Frame Marker,2,244,-1,1258.09,-1,-1,-1
Frame Marker,2,244,-1,1258.12,-1,-1,-1
Frame Marker,2,244,-1,1258.15,-1,-1,-1
Frame Marker,2,244,-1,1258.19,-1,-1,-1
Frame Marker,2,244,-1,1258.22,-1,-1,-1
Frame Marker,2,244,-1,1258.25,-1,-1,-1
Frame Marker,2,244,-1,1258.29,-1,-1,-1
Frame Marker,2,244,-1,1258.32,-1,-1,-1
Frame Marker,2,244,-1,1258.35,-1,-1,-1
Frame Marker,2,244,-1,1258.39,-1,-1,-1
Frame Marker,2,244,-1,1258.42,-1,-1,-1
Frame Marker,2,244,-1,1258.45,-1,-1,-1
Frame Marker,2,244,-1,1258.49,-1,-1,-1
Frame Marker,2,244,-1,1258.52,-1,-1,-1
Frame Marker,2,244,-1,1258.55,-1,-1,-1
Frame Marker,2,244,-1,1258.59,-1,-1,-1
Frame Marker,2,244,-1,1258.62,-1,-1,-1
Frame Marker,2,244,-1,1258.65,-1,-1,-1
Frame Marker,2,244,-1,1258.69,-1,-1,-1
Frame Marker,2,244,-1,1258.72,-1,-1,-1
Frame Marker,2,244,-1,1258.75,-1,-1,-1
Frame Marker,2,244,-1,1258.79,-1,-1,-1
Frame Marker,2,244,-1,1258.82,-1,-1,-1
Frame Marker,2,244,-1,1258.85,-1,-1,-1
Frame Marker,2,244,-1,1258.89,-1,-1,-1
Frame Marker,2,244,-1,1258.92,-1,-1,-1
Frame Marker,2,244,-1,1258.95,-1,-1,-1
Frame Marker,2,244,-1,1258.99,-1,-1,-1
Frame Marker,2,244,-1,1259.02,-1,-1,-1
Frame Marker,2,244,-1,1259.05,-1,-1,-1
Frame Marker,2,244,-1,1259.09,-1,-1,-1
Frame Marker,2,244,-1,1259.12,-1,-1,-1
Frame Marker,2,244,-1,1259.15,-1,-1,-1
Frame Marker,2,244,-1,1259.19,-1,-1,-1
Frame Marker,2,244,-1,1259.22,-1,-1,-1
Frame Marker,2,244,-1,1259.25,-1,-1,-1
Frame Marker,2,244,-1,1259.29,-1,-1,-1
Frame Marker,2,244,-1,1259.32,-1,-1,-1
Frame Marker,2,244,-1,1259.35,-1,-1,-1
Frame Marker,2,244,-1,1259.39,-1,-1,-1
Frame Marker,2,244,-1,1259.42,-1,-1,-1
Frame Marker,2,244,-1,1259.45,-1,-1,-1
Frame Marker,2,244,-1,1259.49,-1,-1,-1
Frame Marker,2,244,-1,1259.52,-1,-1,-1
Frame Marker,2,244,-1,1259.55,-1,-1,-1
Frame Marker,2,244,-1,1259.59,-1,-1,-1
Frame Marker,2,244,-1,1259.62,-1,-1,-1
Frame Marker,2,244,-1,1259.65,-1,-1,-1
Frame Marker,2,244,-1,1259.69,-1,-1,-1
Frame Marker,2,244,-1,1259.72,-1,-1,-1
Frame Marker,2,244,-1,1259.75,-1,-1,-1
Frame Marker,2,244,-1,1259.79,-1,-1,-1
Frame Marker,2,244,-1,1259.82,-1,-1,-1
Frame Marker,2,244,-1,1259.85,-1,-1,-1
Frame Marker,2,244,-1,1259.89,-1,-1,-1
Frame Marker,2,244,-1,1259.92,-1,-1,-1
Frame Marker,2,244,-1,1259.95,-1,-1,-1
Frame Marker,2,244,-1,1259.99,-1,-1,-1
Frame Marker,2,244,-1,1260.02,-1,-1,-1
Frame Marker,2,244,-1,1260.05,-1,-1,-1
Frame Marker,2,244,-1,1260.09,-1,-1,-1
Frame Marker,2,244,-1,1260.12,-1,-1,-1
Frame Marker,2,244,-1,1260.15,-1,-1,-1
Frame Marker,2,244,-1,1260.19,-1,-1,-1
Frame Marker,2,244,-1,1260.22,-1,-1,-1
Frame Marker,2,244,-1,1260.25,-1,-1,-1
Frame Marker,2,244,-1,1260.29,-1,-1,-1
Frame Marker,2,244,-1,1260.32,-1,-1,-1
Frame Marker,2,244,-1,1260.35,-1,-1,-1
Frame Marker,2,244,-1,1260.39,-1,-1,-1
Frame Marker,2,244,-1,1260.42,-1,-1,-1
Frame Marker,2,244,-1,1260.45,-1,-1,-1
Frame Marker,2,244,-1,1260.49,-1,-1,-1
Frame Marker,2,244,-1,1260.52,-1,-1,-1
Frame Marker,2,244,-1,1260.55,-1,-1,-1
Frame Marker,2,244,-1,1260.59,-1,-1,-1
Frame Marker,2,244,-1,1260.62,-1,-1,-1
Frame Marker,2,244,-1,1260.65,-1,-1,-1
Frame Marker,2,244,-1,1260.69,-1,-1,-1
Frame Marker,2,244,-1,1260.72,-1,-1,-1
Frame Marker,2,244,-1,1260.75,-1,-1,-1
Frame Marker,2,244,-1,1260.79,-1,-1,-1
Frame Marker,2,244,-1,1260.82,-1,-1,-1
Frame Marker,2,244,-1,1260.85,-1,-1,-1
Frame Marker,2,244,-1,1260.89,-1,-1,-1
Frame Marker,2,244,-1,1260.92,-1,-1,-1
Frame Marker,2,244,-1,1260.95,-1,-1,-1
Frame Marker,2,244,-1,1260.99,-1,-1,-1
Frame Marker,2,244,-1,1261.02,-1,-1,-1
Frame Marker,2,244,-1,1261.05,-1,-1,-1
Frame Marker,2,244,-1,1261.09,-1,-1,-1
Frame Marker,2,244,-1,1261.12,-1,-1,-1
Frame Marker,2,244,-1,1261.15,-1,-1,-1
Frame Marker,2,244,-1,1261.19,-1,-1,-1
Frame Marker,2,244,-1,1261.22,-1,-1,-1
Frame Marker,2,244,-1,1261.25,-1,-1,-1
Frame Marker,2,244,-1,1261.29,-1,-1,-1
Frame Marker,2,244,-1,1261.32,-1,-1,-1
Frame Marker,2,244,-1,1261.35,-1,-1,-1
Frame Marker,2,244,-1,1261.39,-1,-1,-1
Frame Marker,2,244,-1,1261.42,-1,-1,-1
Frame Marker,2,244,-1,1261.45,-1,-1,-1
Frame Marker,2,244,-1,1261.49,-1,-1,-1
Frame Marker,2,244,-1,1261.52,-1,-1,-1
Frame Marker,2,244,-1,1261.55,-1,-1,-1
Frame Marker,2,244,-1,1261.59,-1,-1,-1
Frame Marker,2,244,-1,1261.62,-1,-1,-1
Frame Marker,2,244,-1,1261.65,-1,-1,-1
Frame Marker,2,244,-1,1261.69,-1,-1,-1
Frame Marker,2,244,-1,1261.72,-1,-1,-1
Frame Marker,2,244,-1,1261.75,-1,-1,-1
Frame Marker,2,244,-1,1261.79,-1,-1,-1
Frame Marker,2,244,-1,1261.82,-1,-1,-1
Frame Marker,2,244,-1,1261.85,-1,-1,-1
Frame Marker,2,244,-1,1261.89,-1,-1,-1
Frame Marker,2,244,-1,1261.92,-1,-1,-1
Frame Marker,2,244,-1,1261.95,-1,-1,-1
Frame Marker,2,244,-1,1261.99,-1,-1,-1
Frame Marker,2,244,-1,1262.02,-1,-1,-1
Frame Marker,2,244,-1,1262.05,-1,-1,-1
Frame Marker,2,244,-1,1262.09,-1,-1,-1
Frame Marker,2,244,-1,1262.12,-1,-1,-1
Frame Marker,2,244,-1,1262.15,-1,-1,-1
Frame Marker,2,244,-1,1262.19,-1,-1,-1
Frame Marker,2,244,-1,1262.22,-1,-1,-1
Frame Marker,2,244,-1,1262.25,-1,-1,-1
Frame Marker,2,244,-1,1262.29,-1,-1,-1
Frame Marker,2,244,-1,1262.32,-1,-1,-1
Frame Marker,2,244,-1,1262.35,-1,-1,-1
Frame Marker,2,244,-1,1262.39,-1,-1,-1
Frame Marker,2,244,-1,1262.42,-1,-1,-1
Frame Marker,2,244,-1,1262.45,-1,-1,-1
Frame Marker,2,244,-1,1262.49,-1,-1,-1
Frame Marker,2,244,-1,1262.52,-1,-1,-1
Frame Marker,2,244,-1,1262.55,-1,-1,-1
Frame Marker,2,244,-1,1262.59,-1,-1,-1
Frame Marker,2,244,-1,1262.62,-1,-1,-1
Frame Marker,2,244,-1,1262.65,-1,-1,-1
Frame Marker,2,244,-1,1262.69,-1,-1,-1
Frame Marker,2,244,-1,1262.72,-1,-1,-1
Frame Marker,2,244,-1,1262.75,-1,-1,-1
Frame Marker,2,244,-1,1262.79,-1,-1,-1
Frame Marker,2,244,-1,1262.82,-1,-1,-1
Frame Marker,2,244,-1,1262.85,-1,-1,-1
Frame Marker,2,244,-1,1262.89,-1,-1,-1
Frame Marker,2,244,-1,1262.92,-1,-1,-1
Frame Marker,2,244,-1,1262.95,-1,-1,-1
Frame Marker,2,244,-1,1262.99,-1,-1,-1
Frame Marker,2,244,-1,1263.02,-1,-1,-1
Frame Marker,2,244,-1,1263.05,-1,-1,-1
Frame Marker,2,244,-1,1263.09,-1,-1,-1
Frame Marker,2,244,-1,1263.12,-1,-1,-1
Frame Marker,2,244,-1,1263.15,-1,-1,-1
Frame Marker,2,244,-1,1263.19,-1,-1,-1
Frame Marker,2,244,-1,1263.22,-1,-1,-1
Frame Marker,2,244,-1,1263.25,-1,-1,-1
Frame Marker,2,244,-1,1263.29,-1,-1,-1
Frame Marker,2,244,-1,1263.32,-1,-1,-1
Frame Marker,2,244,-1,1263.35,-1,-1,-1
Frame Marker,2,244,-1,1263.39,-1,-1,-1
Frame Marker,2,244,-1,1263.42,-1,-1,-1
Frame Marker,2,244,-1,1263.45,-1,-1,-1
Frame Marker,2,244,-1,1263.49,-1,-1,-1
Frame Marker,2,244,-1,1263.52,-1,-1,-1
Frame Marker,2,244,-1,1263.55,-1,-1,-1
Frame Marker,2,244,-1,1263.59,-1,-1,-1
Frame Marker,2,244,-1,1263.62,-1,-1,-1
Frame Marker,2,244,-1,1263.65,-1,-1,-1
Frame Marker,2,244,-1,1263.69,-1,-1,-1
Frame Marker,2,244,-1,1263.72,-1,-1,-1
Frame Marker,2,244,-1,1263.75,-1,-1,-1
Frame Marker,2,244,-1,1263.79,-1,-1,-1
Frame Marker,2,244,-1,1263.82,-1,-1,-1
Frame Marker,2,244,-1,1263.85,-1,-1,-1
Frame Marker,2,244,-1,1263.89,-1,-1,-1
Frame Marker,2,244,-1,1263.92,-1,-1,-1
Frame Marker,2,244,-1,1263.95,-1,-1,-1
Frame Marker,2,244,-1,1263.99,-1,-1,-1
Frame Marker,2,244,-1,1264.02,-1,-1,-1
Frame Marker,2,244,-1,1264.05,-1,-1,-1
Frame Marker,2,244,-1,1264.09,-1,-1,-1
Frame Marker,2,244,-1,1264.12,-1,-1,-1
Frame Marker,2,244,-1,1264.15,-1,-1,-1
Frame Marker,2,244,-1,1264.19,-1,-1,-1
Frame Marker,2,244,-1,1264.22,-1,-1,-1
Frame Marker,2,244,-1,1264.25,-1,-1,-1
Frame Marker,2,244,-1,1264.29,-1,-1,-1
Frame Marker,2,244,-1,1264.32,-1,-1,-1
Frame Marker,2,244,-1,1264.35,-1,-1,-1
Frame Marker,2,244,-1,1264.39,-1,-1,-1
Frame Marker,2,244,-1,1264.42,-1,-1,-1
Frame Marker,2,244,-1,1264.45,-1,-1,-1
Frame Marker,2,244,-1,1264.49,-1,-1,-1
Frame Marker,2,244,-1,1264.52,-1,-1,-1
Frame Marker,2,244,-1,1264.55,-1,-1,-1
Frame Marker,2,244,-1,1264.59,-1,-1,-1
Frame Marker,2,244,-1,1264.62,-1,-1,-1
Frame Marker,2,244,-1,1264.65,-1,-1,-1
Frame Marker,2,244,-1,1264.69,-1,-1,-1
Frame Marker,2,244,-1,1264.72,-1,-1,-1
Frame Marker,2,244,-1,1264.75,-1,-1,-1
Frame Marker,2,244,-1,1264.79,-1,-1,-1
Frame Marker,2,244,-1,1264.82,-1,-1,-1
Frame Marker,2,244,-1,1264.85,-1,-1,-1
Frame Marker,2,244,-1,1264.89,-1,-1,-1
Frame Marker,2,244,-1,1264.92,-1,-1,-1
Frame Marker,2,244,-1,1264.95,-1,-1,-1
Frame Marker,2,244,-1,1264.99,-1,-1,-1
Frame Marker,2,244,-1,1265.02,-1,-1,-1
Frame Marker,2,244,-1,1265.05,-1,-1,-1
Frame Marker,2,244,-1,1265.09,-1,-1,-1
Frame Marker,2,244,-1,1265.12,-1,-1,-1
Frame Marker,2,244,-1,1265.15,-1,-1,-1
Frame Marker,2,244,-1,1265.19,-1,-1,-1
Frame Marker,2,244,-1,1265.22,-1,-1,-1
Frame Marker,2,244,-1,1265.25,-1,-1,-1
Frame Marker,2,244,-1,1265.29,-1,-1,-1
Frame Marker,2,244,-1,1265.32,-1,-1,-1
Frame Marker,2,244,-1,1265.35,-1,-1,-1
Frame Marker,2,244,-1,1265.39,-1,-1,-1
Frame Marker,2,244,-1,1265.42,-1,-1,-1
Frame Marker,2,244,-1,1265.45,-1,-1,-1
Frame Marker,2,244,-1,1265.49,-1,-1,-1
Frame Marker,2,244,-1,1265.52,-1,-1,-1
Frame Marker,2,244,-1,1265.55,-1,-1,-1
Frame Marker,2,244,-1,1265.59,-1,-1,-1
Frame Marker,2,244,-1,1265.62,-1,-1,-1
Frame Marker,2,244,-1,1265.65,-1,-1,-1
Frame Marker,2,244,-1,1265.69,-1,-1,-1
Frame Marker,2,244,-1,1265.72,-1,-1,-1
Frame Marker,2,244,-1,1265.75,-1,-1,-1
Frame Marker,2,244,-1,1265.79,-1,-1,-1
Frame Marker,2,244,-1,1265.82,-1,-1,-1
Frame Marker,2,244,-1,1265.85,-1,-1,-1
Frame Marker,2,244,-1,1265.89,-1,-1,-1
Frame Marker,2,244,-1,1265.92,-1,-1,-1
Frame Marker,2,244,-1,1265.95,-1,-1,-1
Frame Marker,2,244,-1,1265.99,-1,-1,-1
Frame Marker,2,244,-1,1266.02,-1,-1,-1
Frame Marker,2,244,-1,1266.05,-1,-1,-1
Frame Marker,2,244,-1,1266.09,-1,-1,-1
Frame Marker,2,244,-1,1266.12,-1,-1,-1
Frame Marker,2,244,-1,1266.15,-1,-1,-1
Frame Marker,2,244,-1,1266.19,-1,-1,-1
Frame Marker,2,244,-1,1266.22,-1,-1,-1
Frame Marker,2,244,-1,1266.25,-1,-1,-1
Frame Marker,2,244,-1,1266.29,-1,-1,-1
Frame Marker,2,244,-1,1266.32,-1,-1,-1
Frame Marker,2,244,-1,1266.35,-1,-1,-1
Frame Marker,2,244,-1,1266.39,-1,-1,-1
Frame Marker,2,244,-1,1266.42,-1,-1,-1
Frame Marker,2,244,-1,1266.45,-1,-1,-1
Frame Marker,2,244,-1,1266.49,-1,-1,-1
Frame Marker,2,244,-1,1266.52,-1,-1,-1
Frame Marker,2,244,-1,1266.55,-1,-1,-1
Frame Marker,2,244,-1,1266.59,-1,-1,-1
Frame Marker,2,244,-1,1266.62,-1,-1,-1
Frame Marker,2,244,-1,1266.65,-1,-1,-1
Frame Marker,2,244,-1,1266.69,-1,-1,-1
Frame Marker,2,244,-1,1266.72,-1,-1,-1
Frame Marker,2,244,-1,1266.75,-1,-1,-1
Frame Marker,2,244,-1,1266.79,-1,-1,-1
Frame Marker,2,244,-1,1266.82,-1,-1,-1
Frame Marker,2,244,-1,1266.85,-1,-1,-1
Frame Marker,2,244,-1,1266.89,-1,-1,-1
Frame Marker,2,244,-1,1266.92,-1,-1,-1
Frame Marker,2,244,-1,1266.95,-1,-1,-1
Frame Marker,2,244,-1,1266.99,-1,-1,-1
Frame Marker,2,244,-1,1267.02,-1,-1,-1
Frame Marker,2,244,-1,1267.05,-1,-1,-1
Frame Marker,2,244,-1,1267.09,-1,-1,-1
Frame Marker,2,244,-1,1267.12,-1,-1,-1
Frame Marker,2,244,-1,1267.15,-1,-1,-1
Frame Marker,2,244,-1,1267.19,-1,-1,-1
Frame Marker,2,244,-1,1267.22,-1,-1,-1
Frame Marker,2,244,-1,1267.25,-1,-1,-1
Frame Marker,2,244,-1,1267.29,-1,-1,-1
Frame Marker,2,244,-1,1267.32,-1,-1,-1
Frame Marker,2,244,-1,1267.35,-1,-1,-1
Frame Marker,2,244,-1,1267.39,-1,-1,-1
Frame Marker,2,244,-1,1267.42,-1,-1,-1
Frame Marker,2,244,-1,1267.45,-1,-1,-1
Frame Marker,2,244,-1,1267.49,-1,-1,-1
Frame Marker,2,244,-1,1267.52,-1,-1,-1
Frame Marker,2,244,-1,1267.55,-1,-1,-1
Frame Marker,2,244,-1,1267.59,-1,-1,-1
Frame Marker,2,244,-1,1267.62,-1,-1,-1
Frame Marker,2,244,-1,1267.65,-1,-1,-1
Frame Marker,2,244,-1,1267.69,-1,-1,-1
Frame Marker,2,244,-1,1267.72,-1,-1,-1
Frame Marker,2,244,-1,1267.75,-1,-1,-1
Frame Marker,2,244,-1,1267.79,-1,-1,-1
Frame Marker,2,244,-1,1267.82,-1,-1,-1
Frame Marker,2,244,-1,1267.85,-1,-1,-1
Frame Marker,2,244,-1,1267.89,-1,-1,-1
Frame Marker,2,244,-1,1267.92,-1,-1,-1
Frame Marker,2,244,-1,1267.95,-1,-1,-1
Frame Marker,2,244,-1,1267.99,-1,-1,-1
Frame Marker,2,244,-1,1268.02,-1,-1,-1
Frame Marker,2,244,-1,1268.05,-1,-1,-1
Frame Marker,2,244,-1,1268.09,-1,-1,-1
Frame Marker,2,244,-1,1268.12,-1,-1,-1
Frame Marker,2,244,-1,1268.15,-1,-1,-1
Frame Marker,2,244,-1,1268.19,-1,-1,-1
Frame Marker,2,244,-1,1268.22,-1,-1,-1
Frame Marker,2,244,-1,1268.25,-1,-1,-1
Frame Marker,2,244,-1,1268.29,-1,-1,-1
Frame Marker,2,244,-1,1268.32,-1,-1,-1
Frame Marker,2,244,-1,1268.35,-1,-1,-1
Frame Marker,2,244,-1,1268.39,-1,-1,-1
Frame Marker,2,244,-1,1268.42,-1,-1,-1
Frame Marker,2,244,-1,1268.45,-1,-1,-1
Frame Marker,2,244,-1,1268.49,-1,-1,-1
Frame Marker,2,244,-1,1268.52,-1,-1,-1
Frame Marker,2,244,-1,1268.55,-1,-1,-1
Frame Marker,2,244,-1,1268.59,-1,-1,-1
Frame Marker,2,244,-1,1268.62,-1,-1,-1
Frame Marker,2,244,-1,1268.65,-1,-1,-1
Frame Marker,2,244,-1,1268.69,-1,-1,-1
Frame Marker,2,244,-1,1268.72,-1,-1,-1
Frame Marker,2,244,-1,1268.75,-1,-1,-1
Frame Marker,2,244,-1,1268.79,-1,-1,-1
Frame Marker,2,244,-1,1268.82,-1,-1,-1
Frame Marker,2,244,-1,1268.85,-1,-1,-1
Frame Marker,2,244,-1,1268.89,-1,-1,-1
Frame Marker,2,244,-1,1268.92,-1,-1,-1
Frame Marker,2,244,-1,1268.95,-1,-1,-1
Frame Marker,2,244,-1,1268.99,-1,-1,-1
Frame Marker,2,244,-1,1269.02,-1,-1,-1
Frame Marker,2,244,-1,1269.05,-1,-1,-1
Frame Marker,2,244,-1,1269.09,-1,-1,-1
Frame Marker,2,244,-1,1269.12,-1,-1,-1
Frame Marker,2,244,-1,1269.15,-1,-1,-1
Frame Marker,2,244,-1,1269.19,-1,-1,-1
Frame Marker,2,244,-1,1269.22,-1,-1,-1
Frame Marker,2,244,-1,1269.25,-1,-1,-1
Frame Marker,2,244,-1,1269.29,-1,-1,-1
Frame Marker,2,244,-1,1269.32,-1,-1,-1
Frame Marker,2,244,-1,1269.35,-1,-1,-1
Frame Marker,2,244,-1,1269.39,-1,-1,-1
Frame Marker,2,244,-1,1269.42,-1,-1,-1
Frame Marker,2,244,-1,1269.45,-1,-1,-1
Frame Marker,2,244,-1,1269.49,-1,-1,-1
Frame Marker,2,244,-1,1269.52,-1,-1,-1
Frame Marker,2,244,-1,1269.55,-1,-1,-1
