 , C0, C1, C2, C3, C4, C5, C6
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted
561.199794, 0.007599047, 0.008632905, -0.009551401, -0.01691041, -0.02814576, -0.009580844, -0.00542864
561.258583, 0.001806902, 0.00702802, -0.009275905, -0.01528072, -0.0327481, -0.007910904, -0.01296638
561.317372, 0.002058167, 0.007730094, -0.009770066, -0.0166828, -0.02100226, -0.009950394, -0.01099764
561.376161, 0.01345332, 0.00911539, -0.01004893, -0.02041524, -0.02630204, -0.007211088, -0.009812905
561.43495, 0.009279354, 0.008342708, -0.01007109, -0.01802919, -0.02452285, -2.069055e-05, -0.01048217
561.493739, 4.742522e-05, 0.005577231, -0.005820731, -0.02147625, -0.0346876, -0.01542969, -0.005478806
561.5525280000001, 0.002337011, 0.004861829, -0.006137479, -0.01883955, -0.03133585, -0.008068451, -0.01128733
561.611317, 0.009429706, 0.004686512, -0.008056665, -0.01666382, -0.02148664, -0.005053369, -0.003363737
561.670106, 0.006247491, 0.006347356, -0.007841296, -0.01686778, -0.02661829, -0.006134032, -0.008428344
561.728895, 0.001144261, 0.007886784, -0.00997532, -0.01927314, -0.02484835, -0.002622464, -0.008902498
561.787684, 0.001836698, 0.006683933, -0.004253319, -0.0188178, -0.0303166, -0.009321073, -0.008858831
561.8464729999999, 0.004095247, 0.007430241, -0.008507237, -0.01774921, -0.02566899, -0.004711124, -0.00309342
561.905262, 0.003974871, 0.008952798, -0.009479313, -0.01628525, -0.02180927, -0.002415577, -0.009411131
561.964051, 0.002145606, 0.008736549, -0.00771, -0.02022473, -0.02040707, -0.005644167, -0.004981495
562.02284, -0.004312687, 0.004416153, -0.007462346, -0.0212474, -0.02853249, -0.01384899, -0.00507025
562.081629, -0.001823184, 0.006495243, -0.0071413, -0.02150719, -0.02870832, -0.01008269, -0.005625364
562.140418, -0.007144355, 0.005900264, -0.001627041, -0.01736608, -0.03210954, -0.01055466, -0.01271367
562.199207, -0.00177566, 0.004718803, -0.009484405, -0.01862853, -0.02237202, -0.008844955, -0.007592959
562.257996, -0.002649827, 0.00555619, -0.007217171, -0.01989828, -0.02497505, -0.01179013, -0.004663497
562.316785, -0.008006434, 0.003311994, -0.008364204, -0.02058343, -0.02483878, -0.01028111, -0.008863915
562.375574, -0.005473692, 0.005924954, -0.004361574, -0.01896853, -0.02582201, -0.01353448, -0.006060594
562.434363, -0.005082409, 0.002671526, -0.004946739, -0.01930529, -0.02656695, -0.007243088, -0.0082256
562.493152, -0.003833283, 0.004360597, -0.005920033, -0.0159188, -0.02513167, -0.009178118, -0.006688364
562.5519410000001, -0.001323293, 0.005277817, -0.006133637, -0.01958289, -0.01719369, -0.008726209, -0.008634214
562.61073, -0.002748212, 0.003044743, -0.008965997, -0.01701475, -0.02576949, -0.0106918, -0.005416977
562.669519, -0.00333407, 0.0002388511, -0.005775535, -0.01743861, -0.03046407, -0.01114112, -0.007819709
562.728308, -0.009827314, 0.003213688, -0.003762749, -0.01852046, -0.03405735, -0.01022519, -0.01356125
562.787097, -0.002575851, 0.00256334, -0.009729134, -0.01813184, -0.02137295, -0.002586666, -0.003034895
562.845886, -0.004542714, 0.004263836, -0.005320297, -0.02245, -0.02694868, -0.004840015, -0.005530456
562.904675, -0.006176443, 0.004397688, -0.008376536, -0.01265094, -0.01963262, -0.003538435, -0.00673494
562.963464, -0.009846203, 0.00367669, -0.0106013, -0.01753656, -0.02291971, -0.002138259, -0.006567499
563.022253, -0.00959477, 0.005179856, -0.01213365, -0.01641864, -0.01697107, -0.007290625, -0.002530621
563.081042, -0.01495419, -0.000692579, -0.006248996, -0.0166359, -0.0282289, -0.009495141, -0.00255608
563.139831, -0.01573469, 0.001647283, -0.007524872, -0.02040599, -0.02453844, -0.00938084, 0.0006824106
563.19862, -0.01688387, 0.002088344, -0.009060722, -0.02124373, -0.02362759, -0.007331209, -0.005757356
563.2574090000001, -0.01789072, -0.001734894, -0.006382084, -0.02172005, -0.02524201, -0.007490295, -0.00651073
563.316198, -0.01549286, 0.001225418, -0.007285205, -0.02055851, -0.01992353, -0.004347352, -0.003477624
563.374987, -0.01604071, 0.0007287841, -0.005915554, -0.01841553, -0.02467126, -0.008495408, -0.002221687
563.433776, -0.0128474, -0.001239513, -0.006800767, -0.01543546, -0.02108749, -0.01211239, -0.001885145
563.492565, -0.01190023, -0.004215777, -0.008546134, -0.01508212, -0.02921168, -0.01439177, 0.004045567
563.5513539999999, -0.008326686, -0.0009345292, -0.006552884, -0.02222171, -0.02135959, -0.01240499, -0.004791621
563.610143, -0.004852793, 0.0009255598, -0.009453963, -0.02040828, -0.01925128, -0.009653902, -0.0003148254
563.668932, -0.00381139, 0.0004934823, -0.008401782, -0.01551303, -0.02629815, -0.0078339, -0.005152493
563.727721, -0.005095375, -0.000269921, -0.007075097, -0.01958484, -0.03004364, -0.01176892, -0.007200926
563.78651, 0.0001446859, 0.0001818181, -0.009678489, -0.01754667, -0.01871339, -0.005042328, 0.0003939902
563.845299, -0.003404724, 0.000141582, -0.009276137, -0.01510148, -0.02198363, -0.007258928, -0.005214603
563.904088, 0.006004067, 0.003897228, -0.01080761, -0.01650125, -0.01914603, -0.009122532, -0.007060189
563.962877, 0.01645767, 0.005197058, -0.0123081, -0.01951479, -0.0189486, -0.004233604, -0.002478374
564.021666, 0.02335326, 0.008770859, -0.007641322, -0.01830809, -0.02169567, -0.006369184, -0.005056977
564.080455, 0.02717797, 0.008352436, -0.007456355, -0.02007937, -0.02190182, 0.001326944, -0.006250198
564.139244, 0.02110592, 0.003634855, -0.007190535, -0.01807887, -0.02324547, -0.005125022, 0.002837342
564.198033, 0.02179224, 0.004719206, -0.008226953, -0.01362075, -0.01831583, -0.009214071, -0.002502569
564.2568220000001, 0.02350587, 0.003956264, -0.01144161, -0.0184656, -0.02382021, -0.00938664, -0.001393121
564.315611, 0.02536348, 0.001848532, -0.008044261, -0.01353002, -0.02305244, -0.01194912, -0.003987458
564.3744, 0.0206689, 0.001276452, -0.009801102, -0.01817205, -0.01983939, -0.006398206, -0.001172667
564.433189, 0.02075531, 0.002786457, -0.007565226, -0.02056953, -0.01963526, -0.006279804, -0.005846308
564.491978, 0.02017061, 0.005237963, -0.006799592, -0.01669735, -0.02311474, -0.01022377, -0.002230267
564.550767, 0.01528648, 0.004946321, -0.005190106, -0.01838251, -0.01993768, -0.006810298, -0.005178448
564.609556, 0.01654313, 0.002546459, -0.004257392, -0.01910293, -0.02104916, -0.002903895, 0.0008212429
564.668345, 0.01332982, 0.001257332, -0.004882172, -0.01690252, -0.01851653, -0.008685793, -0.003238518
564.727134, 0.01706126, 0.003600667, -0.001284277, -0.0158787, -0.01399545, -0.004331858, -0.0009234755
564.785923, 0.01625152, 0.003548071, -0.002329517, -0.01436255, -0.01938759, -0.006221697, -0.002106914
564.844712, 0.01592834, 0.001562131, -0.0008267708, -0.02099156, -0.02029896, -0.003618332, -0.003927324
564.903501, 0.01326071, 0.004846662, -0.002750345, -0.01892469, -0.01027503, -0.002035498, -0.003305233
564.9622900000001, 0.01567472, 0.0006185859, 0.001220641, -0.02019908, -0.008143857, -0.000964055, -0.007926922
565.021079, 0.01795275, 0.004351689, 0.0013331, -0.02095804, -0.01031507, -0.006126113, -0.006432941
565.079868, 0.02278426, 0.002531861, -3.103842e-05, -0.01653394, -0.01213227, -0.005752787, -0.0065607
565.138657, 0.02641903, 0.0003985286, -0.00383228, -0.01945053, -0.01247258, -0.002408174, -0.004888771
565.197446, 0.02897633, -4.39593e-06, 0.002199969, -0.01722011, -0.008118198, -0.007052052, -0.00152935
565.2562349999999, 0.03300803, 0.000443571, 0.002449982, -0.01503833, -0.0110455, -0.002326697, -0.005709226
565.315024, 0.04178107, 0.0003711641, -0.002085188, -0.01718474, -0.01332779, 0.000281977, -0.002287708
565.373813, 0.04696177, 0.001534185, -0.002023966, -0.01753817, -0.01366324, -0.005422199, -0.001832995
565.432602, 0.05480359, 0.001198987, -0.005583315, -0.01565625, -0.01382186, 0.002092227, -0.007698129
565.491391, 0.062061, -0.000867448, -0.003280183, -0.01414869, -0.01483532, -0.007119114, -0.001919018
565.55018, 0.0726227, 0.001821482, -0.008189971, -0.01652756, -0.01625013, -0.003716756, -0.0005197058
565.608969, 0.07575446, -0.0008797902, -0.005085103, -0.01885273, -0.01610448, -0.008079001, -0.006568517
565.667758, 0.08219704, -0.0002575623, -0.006688811, -0.01415598, -0.01378024, -0.00413164, -0.009548299
565.726547, 0.08825693, 0.0008966499, -0.009169118, -0.01343461, -0.01715986, -0.002157273, -0.003538953
565.785336, 0.08851665, -0.00102981, -0.007184811, -0.01478377, -0.01611537, 0.003952662, -0.008938901
565.844125, 0.09861292, -0.001205005, -0.01011219, -0.01304779, -0.01533992, -0.0030709, -0.01057964
565.902914, 0.1063105, 0.0002740219, -0.007779818, -0.01505976, -0.01371698, -0.002657809, -0.01128372
565.9617030000001, 0.1137013, 0.003317027, -0.01098877, -0.01464295, -0.01618135, 0.0012355, -0.006160027
566.020492, 0.1144204, -0.0002435397, -0.007769327, -0.01099508, -0.01326883, 0.001048875, -0.008487316
566.079281, 0.1230246, -0.001996654, -0.00938783, -0.01195246, -0.01851162, 0.002012504, -0.0008196966
566.13807, 0.1285212, 0.0001888575, -0.008686341, -0.01141351, -0.01914275, -0.003085913, -0.01099746
566.196859, 0.129823, 0.0001942792, -0.004497116, -0.0122413, -0.02038572, 0.0001671242, -0.01066541
566.255648, 0.1325311, -0.0002826841, -0.009418931, -0.009690734, -0.01945992, 0.00849979, -0.006945411
566.314437, 0.1390642, 0.0001295503, -0.008583146, -0.008286374, -0.009279988, 0.003194472, -0.0114887
566.373226, 0.1376047, -0.001756142, -0.007183968, -0.008684998, -0.01375364, 0.00440015, -0.006823415
566.432015, 0.1479597, 0.0005749667, -0.007840496, -0.009321111, -0.01490504, 0.009017039, -0.008600529
566.490804, 0.1491294, 0.001777078, -0.01031784, -0.008158461, -0.01450143, 0.006595092, -0.005978289
566.549593, 0.1517428, 0.004275925, -0.01125905, -0.01156953, -0.01785214, 0.00282147, -0.01042829
566.608382, 0.1546216, 0.001648439, -0.007325904, -0.01129859, -0.01579785, 0.005848689, -0.005954834
566.6671710000001, 0.1553341, 0.002817309, -0.01126045, -0.01101331, -0.01034292, 0.008767726, -0.008269752
566.72596, 0.1568572, 0.001135365, -0.0112733, -0.01400999, -0.006429456, 0.01564449, -0.009002607
566.784749, 0.1472114, 0.0008381356, -0.01181978, -0.01321388, -0.01348336, 0.01499463, -0.009670436
566.843538, 0.1512747, 0.0006209757, -0.01025016, -0.01045973, -0.01022577, 0.01287411, -0.006173397
566.902327, 0.1631726, 0.001012601, -0.01119904, -0.01338072, -0.007142394, 0.01448371, -0.002405379
566.9611159999999, 0.162033, -0.001677004, -0.01384189, -0.01515315, -0.008459589, 0.01180539, -0.005755769
567.019905, 0.1671492, 0.001453452, -0.01081398, -0.01549776, -0.0124712, 0.01177103, -0.008715287
567.078694, 0.1561438, -0.0002841482, -0.01265811, -0.0106998, -0.006685073, 0.0152658, -0.009935975
567.137483, 0.1583043, -0.0002421718, -0.01206169, -0.01190913, -0.01054435, 0.01551637, -0.004687148
567.196272, 0.1663236, 0.001086834, -0.01144641, -0.01497564, -0.009653847, 0.02352335, -0.008730223
567.255061, 0.1589156, -0.0003895553, -0.01050454, -0.01644941, -0.008519881, 0.01439117, -0.006195891
567.31385, 0.1593828, 0.003127172, -0.0138462, -0.01254971, -0.01261347, 0.02199094, -0.0007388703
567.372639, 0.1580323, 0.003361177, -0.0129368, -0.01071137, -0.01247932, 0.01994394, -0.0001547264
567.431428, 0.1605681, 0.0009085353, -0.01132684, -0.01441702, -0.01409212, 0.01366856, -0.00985337
567.490217, 0.1566345, 0.003561839, -0.01130122, -0.01275515, -0.01625662, 0.01717021, -0.004110138
567.549006, 0.1578362, 0.003391889, -0.01611766, -0.0136636, -0.01308185, 0.02096554, -0.005063461
567.607795, 0.1527065, 0.001615096, -0.01453982, -0.01299711, -0.01543597, 0.02516102, -0.004816362
567.6665839999999, 0.1462528, 0.001739048, -0.008959018, -0.01378113, -0.01421258, 0.02692106, -0.00443371
567.725373, 0.1438348, -0.00103089, -0.01262134, -0.0133208, -0.01460339, 0.02369265, -0.00285689
567.784162, 0.1456857, -0.0008537313, -0.009410203, -0.01444337, -0.01182377, 0.02766147, -0.003275977
567.842951, 0.1515269, 0.001849224, -0.01212406, -0.01188885, -0.0129011, 0.02799194, -0.0001299949
567.90174, 0.1478521, 0.0007989964, -0.01087968, -0.0185965, -0.01371347, 0.02309769, -0.001144701
567.960529, 0.1497371, -0.001206406, -0.01195107, -0.01087985, -0.01166041, 0.02232184, -0.009937049
568.019318, 0.1442918, 0.0002778833, -0.01196879, -0.0144701, -0.01518406, 0.02320513, -0.007010092
568.078107, 0.146062, 0.0008897849, -0.01099065, -0.01085573, -0.01309985, 0.02616544, -0.01035572
568.136896, 0.1466097, 0.00228112, -0.01238036, -0.01304497, -0.01132687, 0.02300654, -0.001950453
568.195685, 0.1507513, 0.0006359481, -0.01286535, -0.009854106, -0.01438685, 0.02423882, -0.004424516
568.254474, 0.150241, -0.0009130547, -0.01447645, -0.01486683, -0.01809269, 0.01739503, -0.001877428
568.313263, 0.1487497, -0.002018639, -0.01541, -0.01448676, -0.01309403, 0.02266742, -0.003421064
568.3720520000001, 0.1406423, 0.0001295588, -0.01726007, -0.01305396, -0.01905971, 0.02626674, 0.0003044654
568.430841, 0.133984, 0.001563061, -0.01369747, -0.01655163, -0.01669748, 0.0300115, -0.0005171371
568.48963, 0.14355, -0.002682997, -0.01349297, -0.01485267, -0.01491425, 0.0228196, -0.003093752
568.548419, 0.1308331, 0.0005674921, -0.01425943, -0.01381725, -0.01288422, 0.02739274, -0.003366451
568.607208, 0.1296089, 0.001507316, -0.01258666, -0.01326734, -0.01208784, 0.02002475, -0.003999371
568.6659969999999, 0.1348469, -0.001286679, -0.01446639, -0.0147894, -0.01228106, 0.0181754, 0.005100052
568.724786, 0.1317441, 0.001421627, -0.01185902, -0.01813953, -0.0105431, 0.02337872, 0.001355321
568.783575, 0.1422165, 0.001465505, -0.01530907, -0.0138161, -0.01215547, 0.01769293, 0.001458183
568.842364, 0.1380463, 0.0009024306, -0.01237631, -0.01443032, -0.01584582, 0.01997714, 0.0004998859
568.901153, 0.1520803, 0.000214362, -0.01255176, -0.01308538, -0.01042043, 0.01619811, 0.00334399
568.959942, 0.135481, -0.0006964909, -0.0154439, -0.0102978, -0.01804756, 0.01638213, 0.005620236
569.018731, 0.1272878, 0.0003766765, -0.01349735, -0.01224746, -0.01375517, 0.01433929, -0.005627584
569.07752, 0.1194622, -0.0003871447, -0.01439035, -0.01449416, -0.01445783, 0.0240656, -0.0005016989
569.136309, 0.1258478, 0.0006842264, -0.01663357, -0.0155159, -0.01360092, 0.02059873, 0.005218821
569.195098, 0.118858, 0.001414132, -0.01390828, -0.01879878, -0.007163381, 0.02114607, 0.002372133
569.253887, 0.1220885, -0.0006800758, -0.01468229, -0.0169084, -0.005416464, 0.01806757, -0.001749009
569.312676, 0.1217546, 0.0006309267, -0.01596774, -0.01310566, -0.006796642, 0.01510579, 0.0009814082
569.3714649999999, 0.1178873, 0.00208496, -0.01286239, -0.01599126, -0.009375658, 0.02873294, 0.00225939
569.430254, 0.118603, -0.0003318148, -0.01502941, -0.008808739, -0.01124259, 0.02076052, -0.003669532
569.489043, 0.1270809, -0.001021124, -0.01456848, -0.01039457, -0.006699219, 0.02220135, -0.002795738
569.547832, 0.1217839, 0.004617061, -0.01035375, -0.01192144, -0.010729, 0.01877636, 0.0003969134
569.606621, 0.1237157, 0.004029992, -0.01695309, -0.009754188, -0.01176463, 0.02111738, 0.0005780454
569.66541, 0.127564, 0.004953641, -0.01202428, -0.01144307, -0.007943217, 0.02373497, -0.0006551754
569.724199, 0.1308644, -0.0004965976, -0.01429396, -0.01274649, -0.01402973, 0.01228798, -0.006943118
569.782988, 0.1378463, 0.001619164, -0.01374403, -0.008807403, -0.0131701, 0.006966677, -0.002824313
569.841777, 0.1368241, 0.00237268, -0.01220413, -0.01066864, -0.01843897, 0.008637598, -0.002609307
569.900566, 0.135968, 0.001173464, -0.01213545, -0.00946424, -0.01434336, 0.01098862, -0.001661675
569.959355, 0.1351542, 0.00377508, -0.01444264, -0.008741135, -0.0155091, 0.008790703, -0.004742815
570.018144, 0.1357944, 0.0002357088, -0.01562315, -0.007666016, -0.01348727, 0.01117531, -0.005401568
570.0769330000001, 0.1335372, 0.00272488, -0.0176421, -0.005085919, -0.01252939, 0.01768089, -0.006146777
570.135722, 0.133842, 0.001856064, -0.01097877, -0.002238754, -0.004981577, 0.01043549, -0.001583644
570.194511, 0.134127, 0.002750487, -0.01443561, -0.007949652, 0.004388066, 0.01292775, -0.004989617
570.2533, 0.1382891, -0.001141724, -0.0119205, -0.01029668, -0.001354202, 0.007029959, -0.0060667
570.312089, 0.1408701, -0.0002218965, -0.0119268, -0.01084888, -0.006798028, 0.01106384, -0.006946643
570.3708779999999, 0.1382459, -0.0006505108, -0.01272407, -0.009894885, -0.007750311, 0.008342188, -0.0019731
570.429667, 0.1417794, 0.0003311449, -0.012903, -0.006596179, -0.009913662, 0.005621863, -0.009079371
570.488456, 0.1335287, -0.000410075, -0.01356987, -0.006238135, -0.01012665, 0.007826775, -0.009824721
570.547245, 0.1344827, -0.0005170722, -0.01081279, -0.01664642, -0.008946776, 0.008878788, -0.002385308
570.606034, 0.1277898, 0.0004958853, -0.01111997, -0.01189973, -0.008688061, 0.01368408, -0.006390491
570.664823, 0.1171975, 0.002818154, -0.01088159, -0.01190217, -0.007361518, 0.02204178, -0.005173165
570.723612, 0.1156508, 0.001421892, -0.01007961, -0.01101912, -0.00791971, 0.0199914, -0.00264274
570.782401, 0.1018835, 0.002889606, -0.01408141, -0.01613015, -0.01427411, 0.02096623, -0.007028535
570.84119, 0.1137047, -0.0006959068, -0.0145299, -0.01126947, -0.002023142, 0.02234627, -0.002174492
570.899979, 0.1085698, -6.550225e-05, -0.0142559, -0.01570109, -0.001155039, 0.02572166, -0.005257828
570.958768, 0.1085168, -0.001848894, -0.01433627, -0.01569312, -0.001853346, 0.03213717, -0.005987095
571.017557, 0.114005, -0.001555823, -0.01422907, -0.01323823, -0.001467388, 0.0281119, -0.007482387
571.0763459999999, 0.1144593, 0.0002434466, -0.01774254, -0.01383168, -0.005563171, 0.04017006, -0.01084385
571.135135, 0.1141428, -0.001143712, -0.01297247, -0.01088869, -0.002612161, 0.03121579, -0.01137909
571.193924, 0.1030454, 0.001880077, -0.01498596, -0.0163688, -0.001674445, 0.03350793, -0.01091296
571.252713, 0.09607989, 8.413959e-05, -0.015663, -0.01233788, -0.00876214, 0.03372223, -0.003284042
571.311502, 0.09214419, -0.00126075, -0.01585962, -0.01340839, -0.009158062, 0.03346125, -0.006232605
571.370291, 0.09931868, -0.0008667482, -0.01778329, -0.01730758, -0.009166118, 0.04068941, -0.004220949
571.42908, 0.1096175, -0.002036583, -0.01599555, -0.0177986, -0.01061837, 0.03486738, -0.002850228
571.487869, 0.1002377, -0.001890119, -0.01384705, -0.01821991, -0.0121498, 0.02970645, -0.009206379
571.546658, 0.109774, -0.0002194487, -0.01422563, -0.01606642, -0.01332654, 0.03056846, -0.008312871
571.605447, 0.1056083, -0.0001123132, -0.01541344, -0.01446937, -0.01007853, 0.02987294, -0.001902583
571.664236, 0.09863431, -0.0005484279, -0.01687476, -0.01769318, -0.01065342, 0.03259527, -0.001702588
571.723025, 0.1081158, -0.002915211, -0.01191874, -0.01252698, -0.008774724, 0.0370736, -0.0006665058
571.7818140000001, 0.1092595, -0.0008032193, -0.01220113, -0.01758088, -0.01145064, 0.02630069, -0.002515324
571.840603, 0.1155925, -0.0008843357, -0.01381337, -0.01428832, -0.007718627, 0.02051752, 0.0003949239
571.899392, 0.1214493, -0.0002658246, -0.01154242, -0.01494938, -0.01400704, 0.02167457, -0.00822298
571.958181, 0.1231283, -0.002156723, -0.01429545, -0.01480984, -0.01770188, 0.02014854, -0.002508407
572.01697, 0.1292071, -0.001229467, -0.01219873, -0.01660438, -0.01991384, 0.02590139, -0.006152906
572.0757589999999, 0.1292206, -0.001735172, -0.01509491, -0.01619987, -0.01681705, 0.0211756, -0.0005508753
572.134548, 0.1170293, -0.001274517, -0.01694714, -0.01429074, -0.01532715, 0.02483075, -0.006964179
572.193337, 0.1105863, 0.0002931218, -0.0118924, -0.01093091, -0.01867343, 0.02707029, -0.004992038
572.252126, 0.1214237, 0.00223662, -0.01526549, -0.01656863, -0.01638962, 0.02587233, -0.007448967
572.310915, 0.1149059, -0.001958209, -0.006972807, -0.0137235, -0.01350986, 0.01509845, -0.01396931
572.369704, 0.1145914, -0.001845134, -0.0132907, -0.0156734, -0.01315784, 0.01705922, -0.01202373
572.428493, 0.1280803, -0.000408667, -0.01397441, -0.01265873, -0.01614024, 0.01304879, -0.01053113
572.4872820000001, 0.1234612, -0.002833656, -0.0124771, -0.01603725, -0.02050286, 0.005553022, -0.00949025
572.546071, 0.1176597, -0.001643004, -0.01562108, -0.01394089, -0.02417439, 0.0154268, -0.01279067
572.60486, 0.1269664, -0.00368102, -0.0105693, -0.01344705, -0.01833713, 0.011799, -0.005720373
572.663649, 0.1250725, -0.004552167, -0.01377197, -0.01316332, -0.02226483, 0.006150173, -0.007763998
572.722438, 0.1179984, -0.002119454, -0.01345124, -0.01267538, -0.02394548, 0.005884863, -0.005382001
572.7812269999999, 0.1185748, -0.002412225, -0.008648019, -0.01224475, -0.02310441, 0.005389393, -0.005876148
572.840016, 0.1125462, -0.001793305, -0.01178483, -0.01601243, -0.02030841, 0.01321486, -0.0002438626
572.898805, 0.1036259, -0.002040728, -0.01252243, -0.0149519, -0.0139308, 0.02056768, -0.00468184
572.957594, 0.09861436, -0.002005954, -0.01366472, -0.01270545, -0.005710392, 0.01485121, -0.006761552
573.016383, 0.1070791, -0.002163068, -0.01468175, -0.0154236, -1.80183e-05, 0.0106148, -0.003285145
573.075172, 0.1093268, -0.001866277, -0.01366277, -0.0117477, -0.001799135, 0.01169006, -0.001993384
573.133961, 0.11048, -0.006176119, -0.01230892, -0.01177165, -0.006190652, 0.01790652, 0.0002487422
573.19275, 0.1101762, -0.002776105, -0.009904107, -0.01216198, -0.00991849, 0.01593464, 0.0006524161
573.251539, 0.1136784, -0.002845631, -0.01432591, -0.01394207, -0.01079934, 0.01827088, -0.008978143
573.310328, 0.1110727, -0.004711169, -0.01531308, -0.01246404, -0.01016585, 0.01940008, -0.004067481
573.369117, 0.1140443, -0.0004190573, -0.01611888, -0.008843102, -0.01022622, 0.02143042, -0.001951341
573.427906, 0.1098849, 0.0001827924, -0.01499302, -0.01287272, -0.01127058, 0.02053627, -0.002511547
573.4866950000001, 0.1151638, -0.002123694, -0.01325316, -0.01101208, -0.006361907, 0.02251406, 0.0002257836
573.545484, 0.109392, -0.001975946, -0.01108959, -0.01447982, -0.01779339, 0.01674401, -0.005123616
573.604273, 0.1178456, -0.005357194, -0.01165003, -0.01276865, -0.01374241, 0.01155389, -0.004413803
573.663062, 0.1183571, -0.004123204, -0.01251628, -0.01878465, -0.01196368, 0.01152208, -0.006980879
573.721851, 0.1196161, -0.004527876, -0.009304515, -0.01178671, -0.01718202, 0.007689931, -0.008332221
573.7806399999999, 0.1251852, -0.005602037, -0.0103552, -0.01344914, -0.01837629, 0.008039078, -0.009759913
573.839429, 0.1246801, -0.004773373, -0.0122463, -0.01273713, -0.0166862, 0.0163413, -0.008356163
573.898218, 0.1280328, -0.002054815, -0.01478449, -0.01739914, -0.009344682, 0.01077485, -0.006648586
573.957007, 0.127184, -0.0051013, -0.01158163, -0.01515305, -0.007838234, 0.01025314, -0.009484349
574.015796, 0.130131, -0.005009664, -0.01108591, -0.0140732, -0.01770751, 0.009704178, -0.00467961
574.074585, 0.1320921, -0.004268492, -0.01520013, -0.01328291, -0.01777965, 0.0120497, -0.00841005
574.133374, 0.1308427, -0.002155399, -0.01401913, -0.01308428, -0.01700295, 0.00898046, -0.006383854
574.1921630000001, 0.1262305, 0.0002460865, -0.01269214, -0.009504617, -0.01413388, 0.0167827, -0.008051737
574.250952, 0.1234821, -0.0007186539, -0.01336081, -0.01282862, -0.01935633, 0.01419256, -0.006463267
574.309741, 0.1155627, -0.0032925, -0.01443674, -0.01436613, -0.01169027, 0.01106382, -0.007926747
574.36853, 0.1134946, -0.004708737, -0.01230562, -0.01203491, -0.01455647, 0.01410967, -0.004576226
574.427319, 0.1157671, -0.0042821, -0.01248025, -0.01577479, -0.01083464, 0.01618975, -0.005255049
574.4861079999999, 0.1258348, -0.006263646, -0.01233988, -0.01161628, -0.01746456, 0.01630751, -0.00508276
574.544897, 0.1260431, -0.006051062, -0.01227537, -0.01661414, -0.0149372, 0.0116806, -0.000212381
574.603686, 0.1265212, -0.005031331, -0.01080293, -0.01372435, -0.01676766, 0.008849746, -0.005937781
574.662475, 0.1321937, -0.004356654, -0.01042371, -0.01330317, -0.02155713, 0.01153811, -0.00406359
574.721264, 0.1245568, -0.003747607, -0.01216885, -0.01637039, -0.01857452, 0.01679702, -0.01010503
574.780053, 0.1213283, -0.004132, -0.01245297, -0.01249865, -0.02065623, 0.01420839, -0.009769088
574.838842, 0.1310081, -0.006355624, -0.01653109, -0.01158571, -0.01401512, 0.01646825, -0.009493781
574.897631, 0.126044, -0.00470431, -0.01349676, -0.009109398, -0.01664051, 0.02511231, -0.005324477
574.95642, 0.1121418, -0.004375867, -0.0177838, -0.01430995, -0.01651636, 0.02480962, -0.009209522
575.015209, 0.117813, -0.003285865, -0.01390885, -0.01253049, -0.01148602, 0.02806574, -0.007283717
575.073998, 0.1193776, -0.004019076, -0.01414558, -0.007512003, -0.007289494, 0.03393065, -0.004575267
575.132787, 0.1154275, -0.002765977, -0.01740046, -0.01428361, -0.01216511, 0.03254781, -0.009971953
575.1915760000001, 0.1202515, -0.003716335, -0.01317416, -0.01308926, -0.001061765, 0.02804792, 0.001452801
575.250365, 0.1173465, -0.001915111, -0.01486047, -0.01036933, -7.231871e-05, 0.03417885, 0.004280255
575.309154, 0.1155508, -0.005515956, -0.01736533, -0.0118584, -0.004225085, 0.03043414, 0.001134636
575.367943, 0.1147558, -0.004169545, -0.0108777, -0.0131241, -0.009957757, 0.01553896, 0.008811234
575.426732, 0.120334, -0.006176821, -0.01181955, -0.0118679, -0.01358187, 0.02062772, 0.0004629333
575.4855209999999, 0.1220202, -0.005226339, -0.01356546, -0.01517777, -0.01580782, 0.01533054, 0.005534835
575.54431, 0.1207964, -0.004103311, -0.01133203, -0.01185623, -0.01313544, 0.01989076, 0.0004548259
575.603099, 0.1287177, -0.003768553, -0.01220408, -0.01029797, -0.01423818, 0.01405454, 0.003596316
575.661888, 0.1268514, -0.002362658, -0.01150892, -0.01331053, -0.008386107, 0.02092576, 1.067284e-05
575.720677, 0.1311299, -0.003944132, -0.009375537, -0.01436636, -0.01323815, 0.02372961, 0.0003618271
575.779466, 0.1375363, -0.004242466, -0.01049391, -0.00969092, -0.01329616, 0.02121055, 0.000774868
575.838255, 0.1404261, -0.003878342, -0.01496138, -0.009009449, -0.01723672, 0.01602928, -0.0009662458
575.8970440000001, 0.1370252, -0.004520956, -0.01346526, -0.008393356, -0.01859566, 0.01669735, 0.0004017496
575.955833, 0.1382043, -0.004693083, -0.01423062, -0.01299412, -0.01404964, 0.01453111, -0.004626191
576.014622, 0.1393806, -0.004027729, -0.01273207, -0.006519792, -0.01920341, 0.01158418, -0.004219355
576.073411, 0.1397942, -0.00504981, -0.01390983, -0.007853769, -0.01865852, 0.006310919, -0.004978484
