 , C00, C01, C02, C03, C04, C05, C06, C07, C08, C09, C10, C11
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
14.9943, -0.002573885, -0.02351941, -0.01417321, 0.003767039, -0.01668209, -0.01698683, -0.003924437, -0.0204366, -0.008089399, -0.008525028, -0.002236772, -0.01288498
15.094262, -0.005260468, -0.01916766, -0.00877421, 0.004633739, -0.01451071, -0.0164385, -0.00808388, -0.02552609, -0.005268568, -0.007045979, 0.00140234, -0.01032222
15.194224, -0.008879423, -0.01737661, -0.0005877638, 0.008488506, -0.007855183, -0.02079472, -0.01000693, -0.02316123, -0.01020803, -0.01063159, 0.005867529, -0.01155768
15.294186, -0.01009075, -0.01782182, -0.001453201, 0.006832911, -0.01406155, -0.01911661, -0.0123893, -0.02932574, -0.008420967, -0.005249459, 0.001870274, -0.01169613
15.394148, -0.004369408, -0.01860942, -0.004869632, 0.008561486, -0.01207179, -0.01341688, -0.01010483, -0.0213942, -0.007068615, -0.01133068, -0.0008020282, -0.01406644
15.49411, -0.005578512, -0.0177687, -0.005227223, 0.006795424, -0.01616782, -0.01379859, -0.01211535, -0.02156567, -0.004828918, -0.01053001, 0.004392722, -0.01048262
15.594072, -0.007433298, -0.01859763, -0.01021254, 0.006621187, -0.0194762, -0.01253002, -0.01040013, -0.0195949, 0.0001077597, -0.01061036, -0.002487538, -0.01093608
15.694034, -0.0006056319, -0.02498612, -0.009528372, 0.005935288, -0.0171777, -0.01603741, -0.007166915, -0.02098661, -9.504854e-05, -0.00994979, -0.005144328, -0.01161754
15.793996, -0.001670601, -0.01902659, -0.01074708, 0.004192487, -0.01574733, -0.01371374, -0.01016719, -0.01983055, 3.264146e-05, -0.008675903, -0.007396363, -0.0123493
15.893958, -0.01241151, -0.0192213, -0.006451936, 0.007240785, -0.0169155, -0.02381718, -0.01351959, -0.02067775, -0.001927363, -0.005173268, -0.002205973, -0.009845195
15.99392, -0.008789657, -0.02102792, 0.0005524139, 0.008290393, -0.01355384, -0.02199795, -0.01289377, -0.01954917, -0.005753707, -0.01015624, -0.002397238, -0.009938386
16.093882, -0.007131246, -0.02005438, -0.003914051, 0.008610567, -0.01560105, -0.01769252, -0.01199508, -0.02190243, -0.005070373, -0.008692553, -0.001313389, -0.009199842
16.193844, -0.003673973, -0.02145329, -0.009166634, 0.002834573, -0.01895261, -0.01659699, -0.008457793, -0.01837826, -0.00191039, -0.01251664, -0.004020243, -0.01300403
16.293806, -0.008336488, -0.02048978, -0.02037432, -0.0009561137, -0.01932395, -0.02049866, -0.008098153, -0.02021332, 0.0007736889, -0.01068373, -0.01220678, -0.01690055
16.393768, -0.007188034, -0.02165877, -0.01348355, 0.003631347, -0.01866838, -0.01288186, -0.01216496, -0.01912422, -0.00336145, -0.005357372, -0.003960069, -0.01155394
16.49373, -0.004142128, -0.01861895, -0.005980782, 0.00455541, -0.01692874, -0.01339541, -0.006259379, -0.01744351, -0.00394347, -0.008744052, -0.003035674, -0.01320694
16.593692, -0.001292517, -0.02029274, -0.002618477, 0.007431766, -0.01738189, -0.009004761, -0.0008438961, -0.02123499, -0.004752696, -0.006432881, 0.006629894, -0.007507678
16.693654, -0.00598087, -0.0137104, -0.001713385, 0.008086823, -0.01694323, -0.01303265, -0.00369079, -0.01992835, -0.006370818, -0.00490528, 0.002191669, -0.01032624
16.793616, -0.001511463, -0.01770836, -0.004794371, 0.007350188, -0.01113829, -0.01399951, -0.0028332, -0.01854029, -0.004685629, -0.008891405, 0.002602176, -0.01216281
16.893578, -0.004442145, -0.01655434, -0.004842356, 0.007555426, -0.01221621, -0.01441221, -0.003291232, -0.02220285, -0.003347792, -0.007696431, 0.006299791, -0.01188522
16.99354, -0.007043527, -0.01563137, -0.006486021, 0.006557433, -0.01384364, -0.01270552, -0.007530591, -0.02101674, -0.001239834, -0.008792134, 0.001130073, -0.01264914
17.093502, -0.00827338, -0.01944499, -0.004390824, 0.004076279, -0.01720748, -0.01104195, -0.008593057, -0.02278683, -0.003828989, -0.0113538, 0.0007750081, -0.01019418
17.193464, -0.007053366, -0.01581994, -0.008163439, 0.00413298, -0.02007629, -0.01409475, -0.004203257, -0.02088833, 0.0008644249, -0.01041629, -0.003416574, -0.01068169
17.293426, -0.007096472, -0.01899407, -0.005091472, 0.007217823, -0.01392914, -0.009172462, -0.009185547, -0.02320998, -0.004628859, -0.01053584, 0.0007476305, -0.007664283
17.393388, -0.006952979, -0.01853949, -0.0007017992, 0.006518564, -0.01453902, -0.01621327, -0.01224127, -0.02072715, -0.0004137828, -0.004348288, 0.001439104, -0.00975355
17.49335, -0.005432759, -0.01777025, -0.002427063, 0.009029148, -0.01655119, -0.01591976, -0.009359904, -0.02190236, -0.004326782, -0.008613689, 0.002704815, -0.008193265
17.593312, -0.009353243, -0.01533741, -0.002606668, 0.005606171, -0.01307982, -0.01319398, -0.01166012, -0.02042783, -0.002232027, -0.01077655, -0.002659315, -0.01171
17.693274, -0.004910252, -0.01779708, -0.005657763, 0.008924076, -0.01258844, -0.01380291, -0.007505926, -0.01841835, -0.005947169, -0.007751887, 0.0004617677, -0.008421271
17.793236, -0.006204523, -0.01486583, -0.005463585, 0.005700481, -0.01405125, -0.00872972, -0.007922327, -0.01782376, -0.003861496, -0.008705618, -0.001522928, -0.009636413
17.893198, -0.008794362, -0.01983826, -0.01143185, 0.001803515, -0.01301916, -0.01073595, -0.01070348, -0.01878934, 4.014414e-05, -0.008387879, -0.005223638, -0.01099932
17.99316, -0.003889887, -0.0204085, -0.01111265, 0.0009238652, -0.01765125, -0.01128728, -0.008062491, -0.01854072, 0.0002852405, -0.00822565, -0.006566623, -0.01263132
18.093122, -0.004434315, -0.01743329, -0.008280573, 0.002624961, -0.01322755, -0.01014315, -0.006277164, -0.01853997, -0.003054747, -0.006296566, -0.005284097, -0.01211358
18.193084, -0.00757481, -0.01499957, -0.007963425, 0.003075024, -0.01317531, -0.01085614, -0.00720527, -0.01470981, -0.005691943, -0.00921711, -0.002762287, -0.01097597
18.293046, -0.006277455, -0.020829, -0.01429297, 0.001019811, -0.01830277, -0.01417488, -0.008515874, -0.02198859, -0.004860233, -0.005836309, -0.01068797, -0.01375889
18.393008, -0.006058713, -0.02211764, -0.01445975, -0.001668742, -0.02080062, -0.01216988, -0.006005017, -0.02152591, -0.004988371, -0.007685945, -0.01099119, -0.0156364
18.49297, -0.008571131, -0.01396353, -0.01742108, -0.004052578, -0.02202562, -0.01486664, -0.01023916, -0.01790867, -0.004996371, -0.009501741, -0.010195, -0.01396062
18.592932, -0.00503406, -0.02167637, -0.02268246, -0.001954339, -0.02062315, -0.01262042, -0.01000829, -0.01529386, -0.008987868, -0.00652092, -0.01367297, -0.0166702
18.692894, -0.004807957, -0.02087823, -0.01828884, -0.003060326, -0.01845986, -0.01670568, -0.006856471, -0.01655803, -0.007206283, -0.007960862, -0.01084609, -0.01675239
18.792856, -0.00750153, -0.02089027, -0.01553246, -0.002379843, -0.02035721, -0.01500567, -0.006406195, -0.01777558, -0.008298687, -0.00851371, -0.007444642, -0.01257364
18.892818, -0.006425799, -0.01646056, -0.01029147, 0.004115881, -0.01434358, -0.01578496, -0.01177486, -0.01677421, -0.003665631, -0.01178268, -0.002751828, -0.01238487
18.99278, -0.008029311, -0.01916717, -0.008884637, 0.002409607, -0.02015227, -0.01127102, -0.01178384, -0.01567477, -0.004976427, -0.004606576, -0.008626653, -0.00921566
19.092742, -0.005954221, -0.01687383, -0.0119654, -0.0006117868, -0.01965006, -0.01611359, -0.009880273, -0.01546938, -0.005560971, -0.006100893, -0.01326317, -0.01452359
19.192704, -0.006503593, -0.02013534, -0.0135884, 0.003407501, -0.01636975, -0.01370697, -0.008516116, -0.01433817, -0.007092169, -0.01243478, -0.01240901, -0.01165543
19.292666, -0.006431035, -0.01999453, -0.008894334, 0.004375951, -0.0162042, -0.01303092, -0.007816471, -0.01972208, -0.008845394, -0.0118254, -0.01021933, -0.0114364
19.392628, -0.007584394, -0.01724288, 1.218403e-06, 0.007349554, -0.01383596, -0.01598429, -0.009120164, -0.01533595, -0.01283599, -0.005697335, -0.006494489, -0.008738413
19.49259, -0.002669546, -0.0161941, 0.0006342923, 0.007930274, -0.01237509, -0.0219771, -0.006622961, -0.01677893, -0.00899874, -0.007959571, -0.002081052, -0.007302174
19.592552, -0.004811857, -0.01692536, -0.01336442, 0.004459111, -0.01469279, -0.0205114, -0.01160491, -0.01486779, -0.004425215, -0.009036649, -0.003748958, -0.01471962
19.692514, -0.003267451, -0.01854531, -0.01611611, -0.0008853216, -0.01796228, -0.01168208, -0.006651421, -0.01521037, -0.006250666, -0.007294837, -0.007729203, -0.01109637
19.792476, 0.002642375, -0.01617794, -0.004975094, 0.005239291, -0.01449075, 0.001666589, 0.004129682, -0.02283441, -0.008933029, -0.006020063, 0.02465014, 0.01094933
19.892438, -0.0003702035, -0.01736602, -0.006633628, 0.00925418, -0.01009225, 0.007906183, 0.00517901, -0.01791275, -0.007674148, -0.002883167, 0.0210763, 0.007851178
19.9924, 0.003110462, -0.02090035, -0.01342332, 0.006756584, -0.01717738, 0.004516311, 0.001745144, -0.01324248, -0.007749005, -0.005223299, 0.00960221, 0.002636313
20.092362, 0.001557881, -0.01625467, -0.00477234, 0.01201014, -0.01278341, 0.01444557, 0.001151232, -0.01463707, -0.01077493, -0.009804507, 0.01901877, 0.008077181
20.192324, 0.004227512, -0.02288174, -0.00673945, 0.009342784, -0.01324353, 0.01302091, 0.001913127, -0.01353428, -0.009337461, -0.001757917, 0.02005657, 0.005062784
20.292286, 0.005071476, -0.01798682, -0.00881082, 0.01174223, -0.01341886, 0.01335534, 0.00294511, -0.01365525, -0.01328465, -0.003745388, 0.01688774, 0.001714118
20.392248, 0.006022214, -0.01929926, 0.001232925, 0.01595551, -0.007447851, 0.01963868, 0.003055529, -0.01501154, -0.009635974, -0.0007355557, 0.02161174, 0.006552294
20.49221, 0.004085065, -0.01887622, -0.01059059, 0.01252141, -0.0126562, 0.01643363, 0.003805248, -0.01055594, -0.007988935, -0.004102607, 0.02055525, 0.001471258
20.592172, 0.004793964, -0.01861755, -0.0127351, 0.00908987, -0.01445949, 0.01951447, 0.007079236, -0.0102088, -0.01268522, -0.002497143, 0.01254847, -8.093056e-05
20.692134, 0.0001013967, -0.02331235, -0.01754915, 0.005500468, -0.01504169, 0.01723281, 0.009058461, -0.01269009, -0.01162509, -0.0049573, 0.01433042, -0.004517691
20.792096, 0.002940707, -0.0205925, -0.01744975, 0.005295161, -0.02171753, 0.009556162, 0.009662071, -0.01228283, -0.008735887, -0.007058708, 0.009552367, -0.007006225
20.892058, -4.246074e-05, -0.02385972, -0.01830982, 0.004887313, -0.01887343, 0.007790016, 0.004434391, -0.01395431, -0.009782027, -0.006384891, 0.01143609, -0.006589718
20.99202, -0.001510768, -0.02422561, -0.01945645, 0.003717821, -0.02296042, 0.008565064, 0.003933608, -0.01823984, -0.01264564, -0.01022009, 0.009410088, -0.008251327
21.091982, -0.005274326, -0.02096708, -0.02300077, -0.0002626908, -0.0176018, 0.003208888, 0.004399585, -0.01466444, -0.006442331, -0.009297745, 0.004369831, -0.01025066
21.191944, 0.003086858, -0.02323949, -0.02001956, 0.002395944, -0.02081082, 0.0009386356, 0.002460227, -0.01971903, -0.004142902, -0.009450272, 0.01060989, -0.007139019
21.291906, -5.684062e-05, -0.02102251, -0.01889161, 0.003709581, -0.02026182, 0.00056229, -0.001034699, -0.01688853, -0.003704478, -0.0138116, 0.011934, -0.007946853
21.391868, -0.003515525, -0.01964377, -0.01360456, 0.007057216, -0.02040773, -0.0004744177, -0.001909361, -0.01437642, -0.003854331, -0.00361182, 0.009658299, -0.004284288
21.49183, -0.003671043, -0.02069371, -0.01156277, 0.005336785, -0.01674365, 0.002443929, 0.0003912236, -0.01984522, -0.006006643, -0.007220448, 0.01251951, -0.005332849
21.591792, -0.0003519264, -0.02379733, -0.01944239, -0.001108821, -0.02481325, -0.005501397, 0.004413554, -0.01566511, -0.005945371, -0.007643778, 0.001294742, -0.01417807
21.691754, 0.004249825, -0.02084376, -0.02000478, -0.001406126, -0.02049717, -0.002462557, 0.008956736, -0.01437357, -0.003326838, -0.003742238, 0.002966882, -0.00764035
21.791716, 0.004456379, -0.02103776, -0.0005131065, 0.01548338, -0.0129684, 0.00593073, 0.01084998, -0.01886853, -0.0007453659, 0.00179548, 0.01585934, 0.002973075
21.891678, 0.005072175, -0.02187558, -0.01598439, 0.004980475, -0.01547993, 0.005583856, 0.01213354, -0.01672161, -0.001308547, 0.008548394, 0.006503491, -0.002763828
21.99164, -0.0006722442, -0.02080854, -0.0143652, 0.00581927, -0.01271098, 0.005420537, 0.01395137, -0.01515996, -0.0007968388, 0.003466511, 0.00750227, 0.0006999335
22.091602, 0.004454367, -0.01355693, 0.01253389, 0.02234054, 0.000959295, 0.01467164, 0.01283664, -0.01563944, -0.005973111, 0.02176593, 0.02722763, 0.007399766
22.191564, -0.0004526496, -0.01486681, 0.005716437, 0.02504098, 1.625973e-06, 0.01681069, 0.01276929, -0.01946956, -0.001963255, 0.01848276, 0.0279638, 0.004603113
22.291526, 0.002920032, -0.01447684, 0.01124862, 0.02486975, 0.002619842, 0.01027829, 0.01568131, -0.01399313, -0.006921377, 0.01994736, 0.02647983, 0.004790407
22.391488, -0.001247975, -0.01924842, -0.01530833, -0.001093562, -0.01285222, 0.005678586, 0.01867935, -0.01525426, -0.006946135, 0.02601979, -0.0001660117, -0.01045483
22.49145, 0.004311795, -0.01832356, -0.008788384, 0.008571522, -0.009791413, 0.006623503, 0.01612369, -0.01748803, -0.002137674, 0.01948993, 0.01502132, -0.004420431
22.591412, -0.0007572295, -0.01665383, 0.01066307, 0.02137001, -0.005060523, 0.006514576, 0.009269036, -0.02059474, -0.01094248, 0.02637988, 0.01446426, 0.001255338
22.691374, -0.001455756, -0.01493165, 0.007072298, 0.02343336, -0.002093644, 0.008225944, 0.01620013, -0.01971524, -0.002744297, 0.02261868, 0.01930137, 0.006940237
22.791336, -0.006595773, -0.01409316, 0.01906035, 0.03014873, 0.002975078, 0.004816943, 0.007866325, -0.02249369, -0.003285183, 0.02452069, 0.03286038, 0.005887434
22.891298, 0.00140226, -0.02076918, 0.008177109, 0.02480196, -0.001698741, 0.01206239, 0.0120302, -0.01735649, -0.0008790453, 0.01950145, 0.02153903, 0.006633709
22.99126, -0.001375982, -0.01550472, 0.01495939, 0.03286996, -0.002414832, 0.01218387, 0.009111863, -0.0142977, -0.001303513, 0.02281636, 0.0258224, 0.0114359
23.091222, -0.001825481, -0.01778575, 0.01201377, 0.0307634, -0.007270152, 0.009963525, 0.009281842, -0.01101459, -0.003953462, 0.01900229, 0.02360998, 0.009153732
23.191184, -0.0008549748, -0.01452722, 0.02298297, 0.03401195, -0.0007479246, 0.009731547, 0.00141411, -0.0192961, -0.004831959, 0.01922118, 0.03091867, 0.006689303
23.291146, 0.001863283, -0.0164083, 0.01387136, 0.0301371, -0.002996654, 0.009589171, 0.006908344, -0.01820518, -0.003966349, 0.01527213, 0.0257746, 0.00727857
23.391108, -0.003057279, -0.0165323, 0.01072473, 0.01675162, -0.01018754, 0.004138384, 0.007211689, -0.01483411, -0.001034361, 0.01728224, 0.0162203, -0.006628152
23.49107, 0.001726926, -0.02233361, -0.02282881, 0.00232035, -0.02314454, 0.0002709524, 0.01483924, -0.01617684, 0.003219729, 0.02104542, 0.002498561, -0.01112211
23.591032, -0.003953009, -0.02332338, -0.02349743, -0.005799334, -0.02036387, -0.004571129, 0.01129398, -0.01024457, 0.008236315, 0.01280081, -0.006003165, -0.01648752
23.690994, 0.002544393, -0.0196574, 0.002680507, 0.01812162, -0.008453581, -0.001206804, 0.00591551, -0.01685979, 0.00759456, 0.01310103, 0.01515566, -0.001542579
23.790956, 0.003059107, -0.01688215, 0.01698326, 0.02596718, -0.006203059, 0.006402347, 0.003307187, -0.01773944, 0.003538931, 0.01204897, 0.02431039, 0.001696414
23.890918, -0.009480309, -0.02098271, -0.00550849, 0.009799505, -0.01602638, -0.00338158, 0.008061929, -0.01673056, 0.004739861, 0.006287768, 0.01041905, -0.007960615
23.99088, -0.000232873, -0.01660979, 0.01068042, 0.02453114, -0.006003625, -0.001401695, 0.004019965, -0.01967562, 0.004472415, 0.01422902, 0.01419862, -0.005763217
24.090842, 0.001309012, -0.01395908, 0.01534104, 0.0351939, -0.005812672, 0.008193472, 0.005645596, -0.01869341, 0.007542034, 0.0258924, 0.01822876, 0.0002833049
24.190804, -0.004274487, -0.01791782, 0.002208096, 0.02841754, -0.008341443, 0.009950101, 0.008521107, -0.01490905, 0.01479399, 0.01273853, 0.02027004, -0.003706945
24.290766, 0.001071978, -0.01514367, 0.02337328, 0.03573392, 0.001351593, 0.001205637, -0.000547185, -0.01871582, 0.007875318, 0.0167309, 0.02593656, -0.0007491747
24.390728, -0.003683586, -0.01631944, 0.02181343, 0.03531041, -0.003939253, 0.002686534, 0.005704744, -0.02143446, 0.006440157, 0.01851652, 0.0291, 0.0007730462
24.49069, 0.00047287, -0.01452803, 0.01665527, 0.02962402, -0.005287006, -0.001738177, 0.004198334, -0.01685743, 0.01262451, 0.01042837, 0.02520282, -0.001702635
24.590652, -0.007436522, -0.01383174, 0.01977458, 0.03239167, -0.001614434, -0.00396336, -0.00175739, -0.01465688, 0.00618267, 0.00879357, 0.02178315, -0.002844774
24.690614, -0.01134095, -0.01702746, 0.02010927, 0.03019836, -0.007932162, -0.005918222, -0.001531727, -0.0171102, 0.008205345, 0.01213773, 0.01882758, 0.0001519725
24.790576, -0.006122102, -0.01742341, 0.01666623, 0.02945456, -0.007807699, -0.005064006, -0.003606437, -0.01104634, 0.01819393, 0.007586042, 0.0205899, -0.001882495
24.890538, -0.007833947, -0.0171656, 0.01596636, 0.02482507, -0.003601958, -0.005231185, -0.007761835, -0.01280908, 0.01826953, 0.006878547, 0.02133781, -0.006708055
24.9905, -0.003074975, -0.01555774, 0.01797352, 0.02598285, -0.00709197, -0.006169761, -0.003227416, -0.008619545, 0.01597466, 0.006008312, 0.01751265, -0.002803912
25.090462, -0.004217055, -0.01823813, 0.01702659, 0.02477166, -0.008281981, -0.008269314, -0.006188748, -0.006733547, 0.01226837, 0.001455037, 0.01568775, -0.0051316
25.190424, -0.005064312, -0.01959014, 0.01767301, 0.02137278, -0.006120186, -0.009540036, -0.004875664, -0.005669499, 0.01042888, 0.001999053, 0.01715551, -0.003177952
25.290386, -0.00382513, -0.01575821, 0.01319974, 0.02026211, -0.007962832, -0.01206892, -0.006170451, -0.01029864, 0.005343649, 0.00265408, 0.01367528, -0.005558176
25.390348, -0.008051058, -0.01630173, 0.02166022, 0.02134511, -0.004029037, -0.01993204, -0.01012968, -0.01504193, 0.002198611, -0.001226855, 0.01313665, -0.00375679
25.49031, -0.000976, -0.02013236, 0.01743903, 0.02055772, -0.01065171, -0.01128009, -0.008143846, -0.01264798, 0.006492888, 0.0001249466, 0.01271996, -0.002882296
25.590272, -0.009127041, -0.01730651, 0.009944055, 0.01756471, -0.008104006, -0.004081116, -0.005920915, -0.008480084, 0.01020094, -0.002106142, 0.01233397, -0.005953624
25.690234, -0.003438795, -0.01605411, 0.01226368, 0.01644473, -0.01131308, -0.007280974, -0.01141889, -0.01110116, 0.007048835, -0.001571489, 0.01333122, -0.004329204
25.790196, -0.002217284, -0.01695677, 0.01326838, 0.01474008, -0.01277825, -0.00920675, -0.008875175, -0.00979323, 0.004873002, -0.001934055, 0.01049155, -0.003966425
25.890158, -0.009500844, -0.01480123, 0.01486563, 0.01633713, -0.01025732, -0.01305328, -0.01185443, -0.01041782, -0.001460164, -0.002313082, 0.007248876, -0.004568812
25.99012, -0.007803324, -0.02131181, 0.0174066, 0.01320336, -0.008093545, -0.0126968, -0.0142965, -0.01782079, -0.004957693, 0.000958279, 0.007760143, -0.006675404
26.090082, -0.003285544, -0.01743813, 0.00339768, 0.01092825, -0.01130784, -0.002991891, -0.009801546, -0.01294779, 0.003904396, -0.006293869, 0.004931497, -0.007971451
26.190044, -0.001449491, -0.01764226, -0.002250801, 0.01038545, -0.01302048, 0.001844485, -0.005163859, -0.007812213, 0.007305393, -0.003087056, 0.0003324042, -0.004445586
26.290006, -0.004739364, -0.01792219, -0.002469279, 0.00774009, -0.01707292, 0.003402414, -0.00773913, -0.009537517, 0.00593699, -0.004960208, 0.001970125, -0.006090138
26.389968, -0.001362155, -0.01758871, -0.006206375, 0.007688999, -0.01549698, 0.003670303, -0.003891804, -0.009741381, 0.004292101, -0.006228237, -0.001212167, -0.00747749
26.48993, -0.007419494, -0.02179069, -0.01758786, 0.003248685, -0.01895197, -0.0005418524, -0.005026193, -0.0112635, 0.005157202, -0.0103508, -0.008675002, -0.01352395
